time,逆变功率(kW),正向有功总电能,反向有功总电能,逆变限制功率(kW),逆变设置功率(kW)
2026-02-26 02:37:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:38:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:39:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:40:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:41:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:42:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:43:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:44:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:45:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:46:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:47:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:48:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:49:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:50:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:51:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:52:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:53:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:54:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:55:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:56:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:57:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:58:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:59:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:00:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:01:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:02:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:03:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:04:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:05:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:06:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:07:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:08:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:09:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:10:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:11:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:12:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:13:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:14:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:15:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:16:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:17:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:18:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:19:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:20:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:21:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:22:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:23:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:24:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:25:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:26:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:27:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:28:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:29:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:30:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:31:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:32:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:33:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:34:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:35:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:36:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:37:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:38:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:39:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:40:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:41:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:42:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:43:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:44:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:45:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:46:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:47:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:48:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:49:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:50:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:51:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:52:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:53:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:54:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:55:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:56:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:57:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:58:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:59:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:00:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:01:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:02:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:03:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:04:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:05:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:06:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:07:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:08:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:09:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:10:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:11:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:12:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:13:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:14:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:15:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:16:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:17:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:18:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:19:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:20:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:21:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:22:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:23:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:24:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:25:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:26:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:27:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:28:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:29:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:30:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:31:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:32:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:33:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:34:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:35:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:36:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:37:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:38:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:39:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:40:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:41:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:42:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:43:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:44:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:45:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:46:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:47:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:48:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:49:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:50:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:51:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:52:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:53:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:54:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:55:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:56:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:57:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:58:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:59:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:00:00,-100.0,0.0,1.6667,125.0,-100.0
2026-02-26 05:01:00,-100.0,0.0,3.3333,125.0,-100.0
2026-02-26 05:02:00,-100.0,0.0,5.0,125.0,-100.0
2026-02-26 05:03:00,-100.0,0.0,6.6667,125.0,-100.0
2026-02-26 05:04:00,-100.0,0.0,8.3333,125.0,-100.0
2026-02-26 05:05:00,-100.0,0.0,10.0,125.0,-100.0
2026-02-26 05:06:00,-100.0,0.0,11.6667,125.0,-100.0
2026-02-26 05:07:00,-100.0,0.0,13.3333,125.0,-100.0
2026-02-26 05:08:00,-100.0,0.0,15.0,125.0,-100.0
2026-02-26 05:09:00,-100.0,0.0,16.6667,125.0,-100.0
2026-02-26 05:10:00,-100.0,0.0,18.3333,125.0,-100.0
2026-02-26 05:11:00,-100.0,0.0,20.0,125.0,-100.0
2026-02-26 05:12:00,-100.0,0.0,21.6667,125.0,-100.0
2026-02-26 05:13:00,-100.0,0.0,23.3333,125.0,-100.0
2026-02-26 05:14:00,-100.0,0.0,25.0,125.0,-100.0
2026-02-26 05:15:00,-100.0,0.0,26.6667,125.0,-100.0
2026-02-26 05:16:00,-100.0,0.0,28.3333,125.0,-100.0
2026-02-26 05:17:00,-100.0,0.0,30.0,125.0,-100.0
2026-02-26 05:18:00,-100.0,0.0,31.6667,125.0,-100.0
2026-02-26 05:19:00,-100.0,0.0,33.3333,125.0,-100.0
2026-02-26 05:20:00,-100.0,0.0,35.0,125.0,-100.0
2026-02-26 05:21:00,-100.0,0.0,36.6667,125.0,-100.0
2026-02-26 05:22:00,-100.0,0.0,38.3333,125.0,-100.0
2026-02-26 05:23:00,-100.0,0.0,40.0,125.0,-100.0
2026-02-26 05:24:00,-100.0,0.0,41.6667,125.0,-100.0
2026-02-26 05:25:00,-100.0,0.0,43.3333,125.0,-100.0
2026-02-26 05:26:00,-100.0,0.0,45.0,125.0,-100.0
2026-02-26 05:27:00,-100.0,0.0,46.6667,125.0,-100.0
2026-02-26 05:28:00,-100.0,0.0,48.3333,125.0,-100.0
2026-02-26 05:29:00,-100.0,0.0,50.0,125.0,-100.0
2026-02-26 05:30:00,-100.0,0.0,51.6667,125.0,-100.0
2026-02-26 05:31:00,-100.0,0.0,53.3333,125.0,-100.0
2026-02-26 05:32:00,-100.0,0.0,55.0,125.0,-100.0
2026-02-26 05:33:00,-100.0,0.0,56.6667,125.0,-100.0
2026-02-26 05:34:00,-100.0,0.0,58.3333,125.0,-100.0
2026-02-26 05:35:00,-100.0,0.0,60.0,125.0,-100.0
2026-02-26 05:36:00,-100.0,0.0,61.6667,125.0,-100.0
2026-02-26 05:37:00,-100.0,0.0,63.3333,125.0,-100.0
2026-02-26 05:38:00,-100.0,0.0,65.0,125.0,-100.0
2026-02-26 05:39:00,-100.0,0.0,66.6667,125.0,-100.0
2026-02-26 05:40:00,-100.0,0.0,68.3333,125.0,-100.0
2026-02-26 05:41:00,-100.0,0.0,70.0,125.0,-100.0
2026-02-26 05:42:00,-100.0,0.0,71.6667,125.0,-100.0
2026-02-26 05:43:00,-100.0,0.0,73.3333,125.0,-100.0
2026-02-26 05:44:00,-100.0,0.0,75.0,125.0,-100.0
2026-02-26 05:45:00,-100.0,0.0,76.6667,125.0,-100.0
2026-02-26 05:46:00,-100.0,0.0,78.3333,125.0,-100.0
2026-02-26 05:47:00,-100.0,0.0,80.0,125.0,-100.0
2026-02-26 05:48:00,-100.0,0.0,81.6667,125.0,-100.0
2026-02-26 05:49:00,-100.0,0.0,83.3333,125.0,-100.0
2026-02-26 05:50:00,-100.0,0.0,85.0,125.0,-100.0
2026-02-26 05:51:00,-100.0,0.0,86.6667,125.0,-100.0
2026-02-26 05:52:00,-100.0,0.0,88.3333,125.0,-100.0
2026-02-26 05:53:00,-100.0,0.0,90.0,125.0,-100.0
2026-02-26 05:54:00,-100.0,0.0,91.6667,125.0,-100.0
2026-02-26 05:55:00,-100.0,0.0,93.3333,125.0,-100.0
2026-02-26 05:56:00,-100.0,0.0,95.0,125.0,-100.0
2026-02-26 05:57:00,-100.0,0.0,96.6667,125.0,-100.0
2026-02-26 05:58:00,-100.0,0.0,98.3333,125.0,-100.0
2026-02-26 05:59:00,-100.0,0.0,100.0,125.0,-100.0
2026-02-26 06:00:00,-100.0,0.0,101.6667,125.0,-100.0
2026-02-26 06:01:00,-99.695,0.0,103.3282,125.0,-99.695
2026-02-26 06:02:00,-99.389,0.0,104.9847,125.0,-99.389
2026-02-26 06:03:00,-99.084,0.0,106.6361,125.0,-99.084
2026-02-26 06:04:00,-98.778,0.0,108.2824,125.0,-98.778
2026-02-26 06:05:00,-98.473,0.0,109.9236,125.0,-98.473
2026-02-26 06:06:00,-98.168,0.0,111.5598,125.0,-98.168
2026-02-26 06:07:00,-97.862,0.0,113.1908,125.0,-97.862
2026-02-26 06:08:00,-97.557,0.0,114.8168,125.0,-97.557
2026-02-26 06:09:00,-97.252,0.0,116.4376,125.0,-97.252
2026-02-26 06:10:00,-96.947,0.0,118.0534,125.0,-96.947
2026-02-26 06:11:00,-96.642,0.0,119.6641,125.0,-96.642
2026-02-26 06:12:00,-96.336,0.0,121.2697,125.0,-96.336
2026-02-26 06:13:00,-96.032,0.0,122.8702,125.0,-96.032
2026-02-26 06:14:00,-95.727,0.0,124.4657,125.0,-95.727
2026-02-26 06:15:00,-95.422,0.0,126.056,125.0,-95.422
2026-02-26 06:16:00,-95.117,0.0,127.6413,125.0,-95.117
2026-02-26 06:17:00,-94.812,0.0,129.2215,125.0,-94.812
2026-02-26 06:18:00,-94.508,0.0,130.7967,125.0,-94.508
2026-02-26 06:19:00,-94.203,0.0,132.3667,125.0,-94.203
2026-02-26 06:20:00,-93.899,0.0,133.9317,125.0,-93.899
2026-02-26 06:21:00,-93.595,0.0,135.4916,125.0,-93.595
2026-02-26 06:22:00,-93.291,0.0,137.0465,125.0,-93.291
2026-02-26 06:23:00,-92.987,0.0,138.5962,125.0,-92.987
2026-02-26 06:24:00,-92.683,0.0,140.141,125.0,-92.683
2026-02-26 06:25:00,-92.379,0.0,141.6806,125.0,-92.379
2026-02-26 06:26:00,-92.076,0.0,143.2152,125.0,-92.076
2026-02-26 06:27:00,-91.772,0.0,144.7447,125.0,-91.772
2026-02-26 06:28:00,-91.469,0.0,146.2692,125.0,-91.469
2026-02-26 06:29:00,-91.166,0.0,147.7887,125.0,-91.166
2026-02-26 06:30:00,-90.863,0.0,149.3031,125.0,-90.863
2026-02-26 06:31:00,-90.56,0.0,150.8124,125.0,-90.56
2026-02-26 06:32:00,-90.258,0.0,152.3167,125.0,-90.258
2026-02-26 06:33:00,-89.956,0.0,153.816,125.0,-89.956
2026-02-26 06:34:00,-89.653,0.0,155.3102,125.0,-89.653
2026-02-26 06:35:00,-89.351,0.0,156.7994,125.0,-89.351
2026-02-26 06:36:00,-89.05,0.0,158.2835,125.0,-89.05
2026-02-26 06:37:00,-88.748,0.0,159.7627,125.0,-88.748
2026-02-26 06:38:00,-88.447,0.0,161.2368,125.0,-88.447
2026-02-26 06:39:00,-88.146,0.0,162.7059,125.0,-88.146
2026-02-26 06:40:00,-87.845,0.0,164.1699,125.0,-87.845
2026-02-26 06:41:00,-87.544,0.0,165.629,125.0,-87.544
2026-02-26 06:42:00,-87.244,0.0,167.0831,125.0,-87.244
2026-02-26 06:43:00,-86.943,0.0,168.5321,125.0,-86.943
2026-02-26 06:44:00,-86.643,0.0,169.9762,125.0,-86.643
2026-02-26 06:45:00,-86.344,0.0,171.4152,125.0,-86.344
2026-02-26 06:46:00,-86.044,0.0,172.8493,125.0,-86.044
2026-02-26 06:47:00,-85.745,0.0,174.2784,125.0,-85.745
2026-02-26 06:48:00,-85.446,0.0,175.7025,125.0,-85.446
2026-02-26 06:49:00,-85.148,0.0,177.1216,125.0,-85.148
2026-02-26 06:50:00,-84.849,0.0,178.5358,125.0,-84.849
