time,光伏功率(kW),光伏可用功率(kW),弃光功率(kW),正向有功总电能
2026-02-26 00:00:00,0.0,0.0,0.0,0.0
2026-02-26 00:01:00,0.0,0.0,0.0,0.0
2026-02-26 00:02:00,0.0,0.0,0.0,0.0
2026-02-26 00:03:00,0.0,0.0,0.0,0.0
2026-02-26 00:04:00,0.0,0.0,0.0,0.0
2026-02-26 00:05:00,0.0,0.0,0.0,0.0
2026-02-26 00:06:00,0.0,0.0,0.0,0.0
2026-02-26 00:07:00,0.0,0.0,0.0,0.0
2026-02-26 00:08:00,0.0,0.0,0.0,0.0
2026-02-26 00:09:00,0.0,0.0,0.0,0.0
2026-02-26 00:10:00,0.0,0.0,0.0,0.0
2026-02-26 00:11:00,0.0,0.0,0.0,0.0
2026-02-26 00:12:00,0.0,0.0,0.0,0.0
2026-02-26 00:13:00,0.0,0.0,0.0,0.0
2026-02-26 00:14:00,0.0,0.0,0.0,0.0
2026-02-26 00:15:00,0.0,0.0,0.0,0.0
2026-02-26 00:16:00,0.0,0.0,0.0,0.0
2026-02-26 00:17:00,0.0,0.0,0.0,0.0
2026-02-26 00:18:00,0.0,0.0,0.0,0.0
2026-02-26 00:19:00,0.0,0.0,0.0,0.0
2026-02-26 00:20:00,0.0,0.0,0.0,0.0
2026-02-26 00:21:00,0.0,0.0,0.0,0.0
2026-02-26 00:22:00,0.0,0.0,0.0,0.0
2026-02-26 00:23:00,0.0,0.0,0.0,0.0
2026-02-26 00:24:00,0.0,0.0,0.0,0.0
2026-02-26 00:25:00,0.0,0.0,0.0,0.0
2026-02-26 00:26:00,0.0,0.0,0.0,0.0
2026-02-26 00:27:00,0.0,0.0,0.0,0.0
2026-02-26 00:28:00,0.0,0.0,0.0,0.0
2026-02-26 00:29:00,0.0,0.0,0.0,0.0
2026-02-26 00:30:00,0.0,0.0,0.0,0.0
2026-02-26 00:31:00,0.0,0.0,0.0,0.0
2026-02-26 00:32:00,0.0,0.0,0.0,0.0
2026-02-26 00:33:00,0.0,0.0,0.0,0.0
2026-02-26 00:34:00,0.0,0.0,0.0,0.0
2026-02-26 00:35:00,0.0,0.0,0.0,0.0
2026-02-26 00:36:00,0.0,0.0,0.0,0.0
2026-02-26 00:37:00,0.0,0.0,0.0,0.0
2026-02-26 00:38:00,0.0,0.0,0.0,0.0
2026-02-26 00:39:00,0.0,0.0,0.0,0.0
2026-02-26 00:40:00,0.0,0.0,0.0,0.0
2026-02-26 00:41:00,0.0,0.0,0.0,0.0
2026-02-26 00:42:00,0.0,0.0,0.0,0.0
2026-02-26 00:43:00,0.0,0.0,0.0,0.0
2026-02-26 00:44:00,0.0,0.0,0.0,0.0
2026-02-26 00:45:00,0.0,0.0,0.0,0.0
2026-02-26 00:46:00,0.0,0.0,0.0,0.0
2026-02-26 00:47:00,0.0,0.0,0.0,0.0
2026-02-26 00:48:00,0.0,0.0,0.0,0.0
2026-02-26 00:49:00,0.0,0.0,0.0,0.0
2026-02-26 00:50:00,0.0,0.0,0.0,0.0
2026-02-26 00:51:00,0.0,0.0,0.0,0.0
2026-02-26 00:52:00,0.0,0.0,0.0,0.0
2026-02-26 00:53:00,0.0,0.0,0.0,0.0
2026-02-26 00:54:00,0.0,0.0,0.0,0.0
2026-02-26 00:55:00,0.0,0.0,0.0,0.0
2026-02-26 00:56:00,0.0,0.0,0.0,0.0
2026-02-26 00:57:00,0.0,0.0,0.0,0.0
2026-02-26 00:58:00,0.0,0.0,0.0,0.0
2026-02-26 00:59:00,0.0,0.0,0.0,0.0
2026-02-26 01:00:00,0.0,0.0,0.0,0.0
2026-02-26 01:01:00,0.0,0.0,0.0,0.0
2026-02-26 01:02:00,0.0,0.0,0.0,0.0
2026-02-26 01:03:00,0.0,0.0,0.0,0.0
2026-02-26 01:04:00,0.0,0.0,0.0,0.0
2026-02-26 01:05:00,0.0,0.0,0.0,0.0
2026-02-26 01:06:00,0.0,0.0,0.0,0.0
2026-02-26 01:07:00,0.0,0.0,0.0,0.0
2026-02-26 01:08:00,0.0,0.0,0.0,0.0
2026-02-26 01:09:00,0.0,0.0,0.0,0.0
2026-02-26 01:10:00,0.0,0.0,0.0,0.0
2026-02-26 01:11:00,0.0,0.0,0.0,0.0
2026-02-26 01:12:00,0.0,0.0,0.0,0.0
2026-02-26 01:13:00,0.0,0.0,0.0,0.0
2026-02-26 01:14:00,0.0,0.0,0.0,0.0
2026-02-26 01:15:00,0.0,0.0,0.0,0.0
2026-02-26 01:16:00,0.0,0.0,0.0,0.0
2026-02-26 01:17:00,0.0,0.0,0.0,0.0
2026-02-26 01:18:00,0.0,0.0,0.0,0.0
2026-02-26 01:19:00,0.0,0.0,0.0,0.0
2026-02-26 01:20:00,0.0,0.0,0.0,0.0
2026-02-26 01:21:00,0.0,0.0,0.0,0.0
2026-02-26 01:22:00,0.0,0.0,0.0,0.0
2026-02-26 01:23:00,0.0,0.0,0.0,0.0
2026-02-26 01:24:00,0.0,0.0,0.0,0.0
2026-02-26 01:25:00,0.0,0.0,0.0,0.0
2026-02-26 01:26:00,0.0,0.0,0.0,0.0
2026-02-26 01:27:00,0.0,0.0,0.0,0.0
2026-02-26 01:28:00,0.0,0.0,0.0,0.0
2026-02-26 01:29:00,0.0,0.0,0.0,0.0
2026-02-26 01:30:00,0.0,0.0,0.0,0.0
2026-02-26 01:31:00,0.0,0.0,0.0,0.0
2026-02-26 01:32:00,0.0,0.0,0.0,0.0
2026-02-26 01:33:00,0.0,0.0,0.0,0.0
2026-02-26 01:34:00,0.0,0.0,0.0,0.0
2026-02-26 01:35:00,0.0,0.0,0.0,0.0
2026-02-26 01:36:00,0.0,0.0,0.0,0.0
2026-02-26 01:37:00,0.0,0.0,0.0,0.0
2026-02-26 01:38:00,0.0,0.0,0.0,0.0
2026-02-26 01:39:00,0.0,0.0,0.0,0.0
2026-02-26 01:40:00,0.0,0.0,0.0,0.0
2026-02-26 01:41:00,0.0,0.0,0.0,0.0
2026-02-26 01:42:00,0.0,0.0,0.0,0.0
2026-02-26 01:43:00,0.0,0.0,0.0,0.0
2026-02-26 01:44:00,0.0,0.0,0.0,0.0
2026-02-26 01:45:00,0.0,0.0,0.0,0.0
2026-02-26 01:46:00,0.0,0.0,0.0,0.0
2026-02-26 01:47:00,0.0,0.0,0.0,0.0
2026-02-26 01:48:00,0.0,0.0,0.0,0.0
2026-02-26 01:49:00,0.0,0.0,0.0,0.0
2026-02-26 01:50:00,0.0,0.0,0.0,0.0
2026-02-26 01:51:00,0.0,0.0,0.0,0.0
2026-02-26 01:52:00,0.0,0.0,0.0,0.0
2026-02-26 01:53:00,0.0,0.0,0.0,0.0
2026-02-26 01:54:00,0.0,0.0,0.0,0.0
2026-02-26 01:55:00,0.0,0.0,0.0,0.0
2026-02-26 01:56:00,0.0,0.0,0.0,0.0
2026-02-26 01:57:00,0.0,0.0,0.0,0.0
2026-02-26 01:58:00,0.0,0.0,0.0,0.0
2026-02-26 01:59:00,0.0,0.0,0.0,0.0
2026-02-26 02:00:00,0.0,0.0,0.0,0.0
2026-02-26 02:01:00,0.0,0.0,0.0,0.0
2026-02-26 02:02:00,0.0,0.0,0.0,0.0
2026-02-26 02:03:00,0.0,0.0,0.0,0.0
2026-02-26 02:04:00,0.0,0.0,0.0,0.0
2026-02-26 02:05:00,0.0,0.0,0.0,0.0
2026-02-26 02:06:00,0.0,0.0,0.0,0.0
2026-02-26 02:07:00,0.0,0.0,0.0,0.0
2026-02-26 02:08:00,0.0,0.0,0.0,0.0
2026-02-26 02:09:00,0.0,0.0,0.0,0.0
2026-02-26 02:10:00,0.0,0.0,0.0,0.0
2026-02-26 02:11:00,0.0,0.0,0.0,0.0
2026-02-26 02:12:00,0.0,0.0,0.0,0.0
2026-02-26 02:13:00,0.0,0.0,0.0,0.0
2026-02-26 02:14:00,0.0,0.0,0.0,0.0
2026-02-26 02:15:00,0.0,0.0,0.0,0.0
2026-02-26 02:16:00,0.0,0.0,0.0,0.0
2026-02-26 02:17:00,0.0,0.0,0.0,0.0
2026-02-26 02:18:00,0.0,0.0,0.0,0.0
2026-02-26 02:19:00,0.0,0.0,0.0,0.0
2026-02-26 02:20:00,0.0,0.0,0.0,0.0
2026-02-26 02:21:00,0.0,0.0,0.0,0.0
2026-02-26 02:22:00,0.0,0.0,0.0,0.0
2026-02-26 02:23:00,0.0,0.0,0.0,0.0
2026-02-26 02:24:00,0.0,0.0,0.0,0.0
2026-02-26 02:25:00,0.0,0.0,0.0,0.0
2026-02-26 02:26:00,0.0,0.0,0.0,0.0
2026-02-26 02:27:00,0.0,0.0,0.0,0.0
2026-02-26 02:28:00,0.0,0.0,0.0,0.0
2026-02-26 02:29:00,0.0,0.0,0.0,0.0
2026-02-26 02:30:00,0.0,0.0,0.0,0.0
2026-02-26 02:31:00,0.0,0.0,0.0,0.0
2026-02-26 02:32:00,0.0,0.0,0.0,0.0
2026-02-26 02:33:00,0.0,0.0,0.0,0.0
2026-02-26 02:34:00,0.0,0.0,0.0,0.0
2026-02-26 02:35:00,0.0,0.0,0.0,0.0
2026-02-26 02:36:00,0.0,0.0,0.0,0.0
2026-02-26 02:37:00,0.0,0.0,0.0,0.0
2026-02-26 02:38:00,0.0,0.0,0.0,0.0
2026-02-26 02:39:00,0.0,0.0,0.0,0.0
2026-02-26 02:40:00,0.0,0.0,0.0,0.0
2026-02-26 02:41:00,0.0,0.0,0.0,0.0
2026-02-26 02:42:00,0.0,0.0,0.0,0.0
2026-02-26 02:43:00,0.0,0.0,0.0,0.0
2026-02-26 02:44:00,0.0,0.0,0.0,0.0
2026-02-26 02:45:00,0.0,0.0,0.0,0.0
2026-02-26 02:46:00,0.0,0.0,0.0,0.0
2026-02-26 02:47:00,0.0,0.0,0.0,0.0
2026-02-26 02:48:00,0.0,0.0,0.0,0.0
2026-02-26 02:49:00,0.0,0.0,0.0,0.0
2026-02-26 02:50:00,0.0,0.0,0.0,0.0
2026-02-26 02:51:00,0.0,0.0,0.0,0.0
2026-02-26 02:52:00,0.0,0.0,0.0,0.0
2026-02-26 02:53:00,0.0,0.0,0.0,0.0
2026-02-26 02:54:00,0.0,0.0,0.0,0.0
2026-02-26 02:55:00,0.0,0.0,0.0,0.0
2026-02-26 02:56:00,0.0,0.0,0.0,0.0
2026-02-26 02:57:00,0.0,0.0,0.0,0.0
2026-02-26 02:58:00,0.0,0.0,0.0,0.0
2026-02-26 02:59:00,0.0,0.0,0.0,0.0
2026-02-26 03:00:00,0.0,0.0,0.0,0.0
2026-02-26 03:01:00,0.0,0.0,0.0,0.0
2026-02-26 03:02:00,0.0,0.0,0.0,0.0
2026-02-26 03:03:00,0.0,0.0,0.0,0.0
2026-02-26 03:04:00,0.0,0.0,0.0,0.0
2026-02-26 03:05:00,0.0,0.0,0.0,0.0
2026-02-26 03:06:00,0.0,0.0,0.0,0.0
2026-02-26 03:07:00,0.0,0.0,0.0,0.0
2026-02-26 03:08:00,0.0,0.0,0.0,0.0
2026-02-26 03:09:00,0.0,0.0,0.0,0.0
2026-02-26 03:10:00,0.0,0.0,0.0,0.0
2026-02-26 03:11:00,0.0,0.0,0.0,0.0
2026-02-26 03:12:00,0.0,0.0,0.0,0.0
2026-02-26 03:13:00,0.0,0.0,0.0,0.0
2026-02-26 03:14:00,0.0,0.0,0.0,0.0
2026-02-26 03:15:00,0.0,0.0,0.0,0.0
2026-02-26 03:16:00,0.0,0.0,0.0,0.0
2026-02-26 03:17:00,0.0,0.0,0.0,0.0
2026-02-26 03:18:00,0.0,0.0,0.0,0.0
2026-02-26 03:19:00,0.0,0.0,0.0,0.0
2026-02-26 03:20:00,0.0,0.0,0.0,0.0
2026-02-26 03:21:00,0.0,0.0,0.0,0.0
2026-02-26 03:22:00,0.0,0.0,0.0,0.0
2026-02-26 03:23:00,0.0,0.0,0.0,0.0
2026-02-26 03:24:00,0.0,0.0,0.0,0.0
2026-02-26 03:25:00,0.0,0.0,0.0,0.0
2026-02-26 03:26:00,0.0,0.0,0.0,0.0
2026-02-26 03:27:00,0.0,0.0,0.0,0.0
2026-02-26 03:28:00,0.0,0.0,0.0,0.0
2026-02-26 03:29:00,0.0,0.0,0.0,0.0
2026-02-26 03:30:00,0.0,0.0,0.0,0.0
2026-02-26 03:31:00,0.0,0.0,0.0,0.0
2026-02-26 03:32:00,0.0,0.0,0.0,0.0
2026-02-26 03:33:00,0.0,0.0,0.0,0.0
2026-02-26 03:34:00,0.0,0.0,0.0,0.0
2026-02-26 03:35:00,0.0,0.0,0.0,0.0
2026-02-26 03:36:00,0.0,0.0,0.0,0.0
2026-02-26 03:37:00,0.0,0.0,0.0,0.0
2026-02-26 03:38:00,0.0,0.0,0.0,0.0
2026-02-26 03:39:00,0.0,0.0,0.0,0.0
2026-02-26 03:40:00,0.0,0.0,0.0,0.0
2026-02-26 03:41:00,0.0,0.0,0.0,0.0
2026-02-26 03:42:00,0.0,0.0,0.0,0.0
2026-02-26 03:43:00,0.0,0.0,0.0,0.0
2026-02-26 03:44:00,0.0,0.0,0.0,0.0
2026-02-26 03:45:00,0.0,0.0,0.0,0.0
2026-02-26 03:46:00,0.0,0.0,0.0,0.0
2026-02-26 03:47:00,0.0,0.0,0.0,0.0
2026-02-26 03:48:00,0.0,0.0,0.0,0.0
2026-02-26 03:49:00,0.0,0.0,0.0,0.0
2026-02-26 03:50:00,0.0,0.0,0.0,0.0
2026-02-26 03:51:00,0.0,0.0,0.0,0.0
2026-02-26 03:52:00,0.0,0.0,0.0,0.0
2026-02-26 03:53:00,0.0,0.0,0.0,0.0
2026-02-26 03:54:00,0.0,0.0,0.0,0.0
2026-02-26 03:55:00,0.0,0.0,0.0,0.0
2026-02-26 03:56:00,0.0,0.0,0.0,0.0
2026-02-26 03:57:00,0.0,0.0,0.0,0.0
2026-02-26 03:58:00,0.0,0.0,0.0,0.0
2026-02-26 03:59:00,0.0,0.0,0.0,0.0
2026-02-26 04:00:00,0.0,0.0,0.0,0.0
2026-02-26 04:01:00,0.0,0.0,0.0,0.0
2026-02-26 04:02:00,0.0,0.0,0.0,0.0
2026-02-26 04:03:00,0.0,0.0,0.0,0.0
2026-02-26 04:04:00,0.0,0.0,0.0,0.0
2026-02-26 04:05:00,0.0,0.0,0.0,0.0
2026-02-26 04:06:00,0.0,0.0,0.0,0.0
2026-02-26 04:07:00,0.0,0.0,0.0,0.0
2026-02-26 04:08:00,0.0,0.0,0.0,0.0
2026-02-26 04:09:00,0.0,0.0,0.0,0.0
2026-02-26 04:10:00,0.0,0.0,0.0,0.0
2026-02-26 04:11:00,0.0,0.0,0.0,0.0
2026-02-26 04:12:00,0.0,0.0,0.0,0.0
2026-02-26 04:13:00,0.0,0.0,0.0,0.0
2026-02-26 04:14:00,0.0,0.0,0.0,0.0
2026-02-26 04:15:00,0.0,0.0,0.0,0.0
2026-02-26 04:16:00,0.0,0.0,0.0,0.0
2026-02-26 04:17:00,0.0,0.0,0.0,0.0
2026-02-26 04:18:00,0.0,0.0,0.0,0.0
2026-02-26 04:19:00,0.0,0.0,0.0,0.0
2026-02-26 04:20:00,0.0,0.0,0.0,0.0
2026-02-26 04:21:00,0.0,0.0,0.0,0.0
2026-02-26 04:22:00,0.0,0.0,0.0,0.0
2026-02-26 04:23:00,0.0,0.0,0.0,0.0
2026-02-26 04:24:00,0.0,0.0,0.0,0.0
2026-02-26 04:25:00,0.0,0.0,0.0,0.0
2026-02-26 04:26:00,0.0,0.0,0.0,0.0
2026-02-26 04:27:00,0.0,0.0,0.0,0.0
2026-02-26 04:28:00,0.0,0.0,0.0,0.0
2026-02-26 04:29:00,0.0,0.0,0.0,0.0
2026-02-26 04:30:00,0.0,0.0,0.0,0.0
2026-02-26 04:31:00,0.0,0.0,0.0,0.0
2026-02-26 04:32:00,0.0,0.0,0.0,0.0
2026-02-26 04:33:00,0.0,0.0,0.0,0.0
2026-02-26 04:34:00,0.0,0.0,0.0,0.0
2026-02-26 04:35:00,0.0,0.0,0.0,0.0
2026-02-26 04:36:00,0.0,0.0,0.0,0.0
2026-02-26 04:37:00,0.0,0.0,0.0,0.0
2026-02-26 04:38:00,0.0,0.0,0.0,0.0
2026-02-26 04:39:00,0.0,0.0,0.0,0.0
2026-02-26 04:40:00,0.0,0.0,0.0,0.0
2026-02-26 04:41:00,0.0,0.0,0.0,0.0
2026-02-26 04:42:00,0.0,0.0,0.0,0.0
2026-02-26 04:43:00,0.0,0.0,0.0,0.0
2026-02-26 04:44:00,0.0,0.0,0.0,0.0
2026-02-26 04:45:00,0.0,0.0,0.0,0.0
2026-02-26 04:46:00,0.0,0.0,0.0,0.0
2026-02-26 04:47:00,0.0,0.0,0.0,0.0
2026-02-26 04:48:00,0.0,0.0,0.0,0.0
2026-02-26 04:49:00,0.0,0.0,0.0,0.0
2026-02-26 04:50:00,0.0,0.0,0.0,0.0
2026-02-26 04:51:00,0.0,0.0,0.0,0.0
2026-02-26 04:52:00,0.0,0.0,0.0,0.0
2026-02-26 04:53:00,0.0,0.0,0.0,0.0
2026-02-26 04:54:00,0.0,0.0,0.0,0.0
2026-02-26 04:55:00,0.0,0.0,0.0,0.0
2026-02-26 04:56:00,0.0,0.0,0.0,0.0
2026-02-26 04:57:00,0.0,0.0,0.0,0.0
2026-02-26 04:58:00,0.0,0.0,0.0,0.0
2026-02-26 04:59:00,0.0,0.0,0.0,0.0
2026-02-26 05:00:00,0.0,0.0,0.0,0.0
2026-02-26 05:01:00,0.0,0.0,0.0,0.0
2026-02-26 05:02:00,0.0,0.0,0.0,0.0
2026-02-26 05:03:00,0.0,0.0,0.0,0.0
2026-02-26 05:04:00,0.0,0.0,0.0,0.0
2026-02-26 05:05:00,0.0,0.0,0.0,0.0
2026-02-26 05:06:00,0.0,0.0,0.0,0.0
2026-02-26 05:07:00,0.0,0.0,0.0,0.0
2026-02-26 05:08:00,0.0,0.0,0.0,0.0
2026-02-26 05:09:00,0.0,0.0,0.0,0.0
2026-02-26 05:10:00,0.0,0.0,0.0,0.0
2026-02-26 05:11:00,0.0,0.0,0.0,0.0
2026-02-26 05:12:00,0.0,0.0,0.0,0.0
2026-02-26 05:13:00,0.0,0.0,0.0,0.0
2026-02-26 05:14:00,0.0,0.0,0.0,0.0
2026-02-26 05:15:00,0.0,0.0,0.0,0.0
2026-02-26 05:16:00,0.0,0.0,0.0,0.0
2026-02-26 05:17:00,0.0,0.0,0.0,0.0
2026-02-26 05:18:00,0.0,0.0,0.0,0.0
2026-02-26 05:19:00,0.0,0.0,0.0,0.0
2026-02-26 05:20:00,0.0,0.0,0.0,0.0
2026-02-26 05:21:00,0.0,0.0,0.0,0.0
2026-02-26 05:22:00,0.0,0.0,0.0,0.0
2026-02-26 05:23:00,0.0,0.0,0.0,0.0
2026-02-26 05:24:00,0.0,0.0,0.0,0.0
2026-02-26 05:25:00,0.0,0.0,0.0,0.0
2026-02-26 05:26:00,0.0,0.0,0.0,0.0
2026-02-26 05:27:00,0.0,0.0,0.0,0.0
2026-02-26 05:28:00,0.0,0.0,0.0,0.0
2026-02-26 05:29:00,0.0,0.0,0.0,0.0
2026-02-26 05:30:00,0.0,0.0,0.0,0.0
2026-02-26 05:31:00,0.0,0.0,0.0,0.0
2026-02-26 05:32:00,0.0,0.0,0.0,0.0
2026-02-26 05:33:00,0.0,0.0,0.0,0.0
2026-02-26 05:34:00,0.0,0.0,0.0,0.0
2026-02-26 05:35:00,0.0,0.0,0.0,0.0
2026-02-26 05:36:00,0.0,0.0,0.0,0.0
2026-02-26 05:37:00,0.0,0.0,0.0,0.0
2026-02-26 05:38:00,0.0,0.0,0.0,0.0
2026-02-26 05:39:00,0.0,0.0,0.0,0.0
2026-02-26 05:40:00,0.0,0.0,0.0,0.0
2026-02-26 05:41:00,0.0,0.0,0.0,0.0
2026-02-26 05:42:00,0.0,0.0,0.0,0.0
2026-02-26 05:43:00,0.0,0.0,0.0,0.0
2026-02-26 05:44:00,0.0,0.0,0.0,0.0
2026-02-26 05:45:00,0.0,0.0,0.0,0.0
2026-02-26 05:46:00,0.0,0.0,0.0,0.0
2026-02-26 05:47:00,0.0,0.0,0.0,0.0
2026-02-26 05:48:00,0.0,0.0,0.0,0.0
2026-02-26 05:49:00,0.0,0.0,0.0,0.0
2026-02-26 05:50:00,0.0,0.0,0.0,0.0
2026-02-26 05:51:00,0.0,0.0,0.0,0.0
2026-02-26 05:52:00,0.0,0.0,0.0,0.0
2026-02-26 05:53:00,0.0,0.0,0.0,0.0
2026-02-26 05:54:00,0.0,0.0,0.0,0.0
2026-02-26 05:55:00,0.0,0.0,0.0,0.0
2026-02-26 05:56:00,0.0,0.0,0.0,0.0
2026-02-26 05:57:00,0.0,0.0,0.0,0.0
2026-02-26 05:58:00,0.0,0.0,0.0,0.0
2026-02-26 05:59:00,0.0,0.0,0.0,0.0
2026-02-26 06:00:00,0.0,0.0,0.0,0.0
2026-02-26 06:01:00,0.175,0.175,0.0,0.0029
2026-02-26 06:02:00,0.349,0.349,0.0,0.0087
2026-02-26 06:03:00,0.524,0.524,0.0,0.0175
2026-02-26 06:04:00,0.698,0.698,0.0,0.0291
2026-02-26 06:05:00,0.873,0.873,0.0,0.0436
2026-02-26 06:06:00,1.047,1.047,0.0,0.0611
2026-02-26 06:07:00,1.222,1.222,0.0,0.0814
2026-02-26 06:08:00,1.396,1.396,0.0,0.1047
2026-02-26 06:09:00,1.57,1.57,0.0,0.1309
2026-02-26 06:10:00,1.745,1.745,0.0,0.16
2026-02-26 06:11:00,1.919,1.919,0.0,0.1919
2026-02-26 06:12:00,2.093,2.093,0.0,0.2268
2026-02-26 06:13:00,2.268,2.268,0.0,0.2646
2026-02-26 06:14:00,2.442,2.442,0.0,0.3053
2026-02-26 06:15:00,2.616,2.616,0.0,0.3489
2026-02-26 06:16:00,2.79,2.79,0.0,0.3954
2026-02-26 06:17:00,2.964,2.964,0.0,0.4448
2026-02-26 06:18:00,3.138,3.138,0.0,0.4971
2026-02-26 06:19:00,3.312,3.312,0.0,0.5524
2026-02-26 06:20:00,3.486,3.486,0.0,0.6105
2026-02-26 06:21:00,3.66,3.66,0.0,0.6715
2026-02-26 06:22:00,3.834,3.834,0.0,0.7354
2026-02-26 06:23:00,4.008,4.008,0.0,0.8021
2026-02-26 06:24:00,4.181,4.181,0.0,0.8718
2026-02-26 06:25:00,4.355,4.355,0.0,0.9444
2026-02-26 06:26:00,4.528,4.528,0.0,1.0199
2026-02-26 06:27:00,4.701,4.701,0.0,1.0982
2026-02-26 06:28:00,4.875,4.875,0.0,1.1795
2026-02-26 06:29:00,5.048,5.048,0.0,1.2636
2026-02-26 06:30:00,5.221,5.221,0.0,1.3506
2026-02-26 06:31:00,5.394,5.394,0.0,1.4405
2026-02-26 06:32:00,5.567,5.567,0.0,1.5333
2026-02-26 06:33:00,5.74,5.74,0.0,1.629
2026-02-26 06:34:00,5.912,5.912,0.0,1.7275
2026-02-26 06:35:00,6.085,6.085,0.0,1.8289
2026-02-26 06:36:00,6.257,6.257,0.0,1.9332
2026-02-26 06:37:00,6.43,6.43,0.0,2.0404
2026-02-26 06:38:00,6.602,6.602,0.0,2.1504
2026-02-26 06:39:00,6.774,6.774,0.0,2.2633
2026-02-26 06:40:00,6.946,6.946,0.0,2.3791
2026-02-26 06:41:00,7.118,7.118,0.0,2.4977
2026-02-26 06:42:00,7.289,7.289,0.0,2.6192
2026-02-26 06:43:00,7.461,7.461,0.0,2.7436
2026-02-26 06:44:00,7.632,7.632,0.0,2.8708
2026-02-26 06:45:00,7.804,7.804,0.0,3.0008
2026-02-26 06:46:00,7.975,7.975,0.0,3.1337
2026-02-26 06:47:00,8.146,8.146,0.0,3.2695
2026-02-26 06:48:00,8.316,8.316,0.0,3.4081
2026-02-26 06:49:00,8.487,8.487,0.0,3.5496
2026-02-26 06:50:00,8.658,8.658,0.0,3.6938
2026-02-26 06:51:00,8.828,8.828,0.0,3.841
2026-02-26 06:52:00,8.998,8.998,0.0,3.9909
2026-02-26 06:53:00,9.168,9.168,0.0,4.1437
2026-02-26 06:54:00,9.338,9.338,0.0,4.2994
2026-02-26 06:55:00,9.507,9.507,0.0,4.4578
2026-02-26 06:56:00,9.677,9.677,0.0,4.6191
2026-02-26 06:57:00,9.846,9.846,0.0,4.7832
2026-02-26 06:58:00,10.015,10.015,0.0,4.9501
2026-02-26 06:59:00,10.184,10.184,0.0,5.1199
2026-02-26 07:00:00,10.353,10.353,0.0,5.2924
2026-02-26 07:01:00,10.521,10.521,0.0,5.4678
2026-02-26 07:02:00,10.69,10.69,0.0,5.6459
2026-02-26 07:03:00,10.858,10.858,0.0,5.8269
2026-02-26 07:04:00,11.025,11.025,0.0,6.0106
2026-02-26 07:05:00,11.193,11.193,0.0,6.1972
2026-02-26 07:06:00,11.361,11.361,0.0,6.3865
2026-02-26 07:07:00,11.528,11.528,0.0,6.5787
2026-02-26 07:08:00,11.695,11.695,0.0,6.7736
2026-02-26 07:09:00,11.862,11.862,0.0,6.9713
2026-02-26 07:10:00,12.028,12.028,0.0,7.1718
2026-02-26 07:11:00,12.195,12.195,0.0,7.375
2026-02-26 07:12:00,12.361,12.361,0.0,7.581
2026-02-26 07:13:00,12.527,12.527,0.0,7.7898
2026-02-26 07:14:00,12.692,12.692,0.0,8.0013
2026-02-26 07:15:00,12.858,12.858,0.0,8.2156
2026-02-26 07:16:00,13.023,13.023,0.0,8.4327
2026-02-26 07:17:00,13.188,13.188,0.0,8.6525
2026-02-26 07:18:00,13.352,13.352,0.0,8.875
2026-02-26 07:19:00,13.517,13.517,0.0,9.1003
2026-02-26 07:20:00,13.681,13.681,0.0,9.3283
2026-02-26 07:21:00,13.845,13.845,0.0,9.559
