time,电池功率(kW),正向有功总电能,反向有功总电能,储能SOC(%),电池设置功率(kW)
2026-02-26 01:17:00,0.0,0.0,0.0,10.0,
2026-02-26 01:18:00,0.0,0.0,0.0,10.0,
2026-02-26 01:19:00,0.0,0.0,0.0,10.0,
2026-02-26 01:20:00,0.0,0.0,0.0,10.0,
2026-02-26 01:21:00,0.0,0.0,0.0,10.0,
2026-02-26 01:22:00,0.0,0.0,0.0,10.0,
2026-02-26 01:23:00,0.0,0.0,0.0,10.0,
2026-02-26 01:24:00,0.0,0.0,0.0,10.0,
2026-02-26 01:25:00,0.0,0.0,0.0,10.0,
2026-02-26 01:26:00,0.0,0.0,0.0,10.0,
2026-02-26 01:27:00,0.0,0.0,0.0,10.0,
2026-02-26 01:28:00,0.0,0.0,0.0,10.0,
2026-02-26 01:29:00,0.0,0.0,0.0,10.0,
2026-02-26 01:30:00,0.0,0.0,0.0,10.0,
2026-02-26 01:31:00,0.0,0.0,0.0,10.0,
2026-02-26 01:32:00,0.0,0.0,0.0,10.0,
2026-02-26 01:33:00,0.0,0.0,0.0,10.0,
2026-02-26 01:34:00,0.0,0.0,0.0,10.0,
2026-02-26 01:35:00,0.0,0.0,0.0,10.0,
2026-02-26 01:36:00,0.0,0.0,0.0,10.0,
2026-02-26 01:37:00,0.0,0.0,0.0,10.0,
2026-02-26 01:38:00,0.0,0.0,0.0,10.0,
2026-02-26 01:39:00,0.0,0.0,0.0,10.0,
2026-02-26 01:40:00,0.0,0.0,0.0,10.0,
2026-02-26 01:41:00,0.0,0.0,0.0,10.0,
2026-02-26 01:42:00,0.0,0.0,0.0,10.0,
2026-02-26 01:43:00,0.0,0.0,0.0,10.0,
2026-02-26 01:44:00,0.0,0.0,0.0,10.0,
2026-02-26 01:45:00,0.0,0.0,0.0,10.0,
2026-02-26 01:46:00,0.0,0.0,0.0,10.0,
2026-02-26 01:47:00,0.0,0.0,0.0,10.0,
2026-02-26 01:48:00,0.0,0.0,0.0,10.0,
2026-02-26 01:49:00,0.0,0.0,0.0,10.0,
2026-02-26 01:50:00,0.0,0.0,0.0,10.0,
2026-02-26 01:51:00,0.0,0.0,0.0,10.0,
2026-02-26 01:52:00,0.0,0.0,0.0,10.0,
2026-02-26 01:53:00,0.0,0.0,0.0,10.0,
2026-02-26 01:54:00,0.0,0.0,0.0,10.0,
2026-02-26 01:55:00,0.0,0.0,0.0,10.0,
2026-02-26 01:56:00,0.0,0.0,0.0,10.0,
2026-02-26 01:57:00,0.0,0.0,0.0,10.0,
2026-02-26 01:58:00,0.0,0.0,0.0,10.0,
2026-02-26 01:59:00,0.0,0.0,0.0,10.0,
2026-02-26 02:00:00,0.0,0.0,0.0,10.0,
2026-02-26 02:01:00,0.0,0.0,0.0,10.0,
2026-02-26 02:02:00,0.0,0.0,0.0,10.0,
2026-02-26 02:03:00,0.0,0.0,0.0,10.0,
2026-02-26 02:04:00,0.0,0.0,0.0,10.0,
2026-02-26 02:05:00,0.0,0.0,0.0,10.0,
2026-02-26 02:06:00,0.0,0.0,0.0,10.0,
2026-02-26 02:07:00,0.0,0.0,0.0,10.0,
2026-02-26 02:08:00,0.0,0.0,0.0,10.0,
2026-02-26 02:09:00,0.0,0.0,0.0,10.0,
2026-02-26 02:10:00,0.0,0.0,0.0,10.0,
2026-02-26 02:11:00,0.0,0.0,0.0,10.0,
2026-02-26 02:12:00,0.0,0.0,0.0,10.0,
2026-02-26 02:13:00,0.0,0.0,0.0,10.0,
2026-02-26 02:14:00,0.0,0.0,0.0,10.0,
2026-02-26 02:15:00,0.0,0.0,0.0,10.0,
2026-02-26 02:16:00,0.0,0.0,0.0,10.0,
2026-02-26 02:17:00,0.0,0.0,0.0,10.0,
2026-02-26 02:18:00,0.0,0.0,0.0,10.0,
2026-02-26 02:19:00,0.0,0.0,0.0,10.0,
2026-02-26 02:20:00,0.0,0.0,0.0,10.0,
2026-02-26 02:21:00,0.0,0.0,0.0,10.0,
2026-02-26 02:22:00,0.0,0.0,0.0,10.0,
2026-02-26 02:23:00,0.0,0.0,0.0,10.0,
2026-02-26 02:24:00,0.0,0.0,0.0,10.0,
2026-02-26 02:25:00,0.0,0.0,0.0,10.0,
2026-02-26 02:26:00,0.0,0.0,0.0,10.0,
2026-02-26 02:27:00,0.0,0.0,0.0,10.0,
2026-02-26 02:28:00,0.0,0.0,0.0,10.0,
2026-02-26 02:29:00,0.0,0.0,0.0,10.0,
2026-02-26 02:30:00,0.0,0.0,0.0,10.0,
2026-02-26 02:31:00,0.0,0.0,0.0,10.0,
2026-02-26 02:32:00,0.0,0.0,0.0,10.0,
2026-02-26 02:33:00,0.0,0.0,0.0,10.0,
2026-02-26 02:34:00,0.0,0.0,0.0,10.0,
2026-02-26 02:35:00,0.0,0.0,0.0,10.0,
2026-02-26 02:36:00,0.0,0.0,0.0,10.0,
2026-02-26 02:37:00,0.0,0.0,0.0,10.0,
2026-02-26 02:38:00,0.0,0.0,0.0,10.0,
2026-02-26 02:39:00,0.0,0.0,0.0,10.0,
2026-02-26 02:40:00,0.0,0.0,0.0,10.0,
2026-02-26 02:41:00,0.0,0.0,0.0,10.0,
2026-02-26 02:42:00,0.0,0.0,0.0,10.0,
2026-02-26 02:43:00,0.0,0.0,0.0,10.0,
2026-02-26 02:44:00,0.0,0.0,0.0,10.0,
2026-02-26 02:45:00,0.0,0.0,0.0,10.0,
2026-02-26 02:46:00,0.0,0.0,0.0,10.0,
2026-02-26 02:47:00,0.0,0.0,0.0,10.0,
2026-02-26 02:48:00,0.0,0.0,0.0,10.0,
2026-02-26 02:49:00,0.0,0.0,0.0,10.0,
2026-02-26 02:50:00,0.0,0.0,0.0,10.0,
2026-02-26 02:51:00,0.0,0.0,0.0,10.0,
2026-02-26 02:52:00,0.0,0.0,0.0,10.0,
2026-02-26 02:53:00,0.0,0.0,0.0,10.0,
2026-02-26 02:54:00,0.0,0.0,0.0,10.0,
2026-02-26 02:55:00,0.0,0.0,0.0,10.0,
2026-02-26 02:56:00,0.0,0.0,0.0,10.0,
2026-02-26 02:57:00,0.0,0.0,0.0,10.0,
2026-02-26 02:58:00,0.0,0.0,0.0,10.0,
2026-02-26 02:59:00,0.0,0.0,0.0,10.0,
2026-02-26 03:00:00,0.0,0.0,0.0,10.0,
2026-02-26 03:01:00,0.0,0.0,0.0,10.0,
2026-02-26 03:02:00,0.0,0.0,0.0,10.0,
2026-02-26 03:03:00,0.0,0.0,0.0,10.0,
2026-02-26 03:04:00,0.0,0.0,0.0,10.0,
2026-02-26 03:05:00,0.0,0.0,0.0,10.0,
2026-02-26 03:06:00,0.0,0.0,0.0,10.0,
2026-02-26 03:07:00,0.0,0.0,0.0,10.0,
2026-02-26 03:08:00,0.0,0.0,0.0,10.0,
2026-02-26 03:09:00,0.0,0.0,0.0,10.0,
2026-02-26 03:10:00,0.0,0.0,0.0,10.0,
2026-02-26 03:11:00,0.0,0.0,0.0,10.0,
2026-02-26 03:12:00,0.0,0.0,0.0,10.0,
2026-02-26 03:13:00,0.0,0.0,0.0,10.0,
2026-02-26 03:14:00,0.0,0.0,0.0,10.0,
2026-02-26 03:15:00,0.0,0.0,0.0,10.0,
2026-02-26 03:16:00,0.0,0.0,0.0,10.0,
2026-02-26 03:17:00,0.0,0.0,0.0,10.0,
2026-02-26 03:18:00,0.0,0.0,0.0,10.0,
2026-02-26 03:19:00,0.0,0.0,0.0,10.0,
2026-02-26 03:20:00,0.0,0.0,0.0,10.0,
2026-02-26 03:21:00,0.0,0.0,0.0,10.0,
2026-02-26 03:22:00,0.0,0.0,0.0,10.0,
2026-02-26 03:23:00,0.0,0.0,0.0,10.0,
2026-02-26 03:24:00,0.0,0.0,0.0,10.0,
2026-02-26 03:25:00,0.0,0.0,0.0,10.0,
2026-02-26 03:26:00,0.0,0.0,0.0,10.0,
2026-02-26 03:27:00,0.0,0.0,0.0,10.0,
2026-02-26 03:28:00,0.0,0.0,0.0,10.0,
2026-02-26 03:29:00,0.0,0.0,0.0,10.0,
2026-02-26 03:30:00,0.0,0.0,0.0,10.0,
2026-02-26 03:31:00,0.0,0.0,0.0,10.0,
2026-02-26 03:32:00,0.0,0.0,0.0,10.0,
2026-02-26 03:33:00,0.0,0.0,0.0,10.0,
2026-02-26 03:34:00,0.0,0.0,0.0,10.0,
2026-02-26 03:35:00,0.0,0.0,0.0,10.0,
2026-02-26 03:36:00,0.0,0.0,0.0,10.0,
2026-02-26 03:37:00,0.0,0.0,0.0,10.0,
2026-02-26 03:38:00,0.0,0.0,0.0,10.0,
2026-02-26 03:39:00,0.0,0.0,0.0,10.0,
2026-02-26 03:40:00,0.0,0.0,0.0,10.0,
2026-02-26 03:41:00,0.0,0.0,0.0,10.0,
2026-02-26 03:42:00,0.0,0.0,0.0,10.0,
2026-02-26 03:43:00,0.0,0.0,0.0,10.0,
2026-02-26 03:44:00,0.0,0.0,0.0,10.0,
2026-02-26 03:45:00,0.0,0.0,0.0,10.0,
2026-02-26 03:46:00,0.0,0.0,0.0,10.0,
2026-02-26 03:47:00,0.0,0.0,0.0,10.0,
2026-02-26 03:48:00,0.0,0.0,0.0,10.0,
2026-02-26 03:49:00,0.0,0.0,0.0,10.0,
2026-02-26 03:50:00,0.0,0.0,0.0,10.0,
2026-02-26 03:51:00,0.0,0.0,0.0,10.0,
2026-02-26 03:52:00,0.0,0.0,0.0,10.0,
2026-02-26 03:53:00,0.0,0.0,0.0,10.0,
2026-02-26 03:54:00,0.0,0.0,0.0,10.0,
2026-02-26 03:55:00,0.0,0.0,0.0,10.0,
2026-02-26 03:56:00,0.0,0.0,0.0,10.0,
2026-02-26 03:57:00,0.0,0.0,0.0,10.0,
2026-02-26 03:58:00,0.0,0.0,0.0,10.0,
2026-02-26 03:59:00,0.0,0.0,0.0,10.0,
2026-02-26 04:00:00,0.0,0.0,0.0,10.0,
2026-02-26 04:01:00,0.0,0.0,0.0,10.0,
2026-02-26 04:02:00,0.0,0.0,0.0,10.0,
2026-02-26 04:03:00,0.0,0.0,0.0,10.0,
2026-02-26 04:04:00,0.0,0.0,0.0,10.0,
2026-02-26 04:05:00,0.0,0.0,0.0,10.0,
2026-02-26 04:06:00,0.0,0.0,0.0,10.0,
2026-02-26 04:07:00,0.0,0.0,0.0,10.0,
2026-02-26 04:08:00,0.0,0.0,0.0,10.0,
2026-02-26 04:09:00,0.0,0.0,0.0,10.0,
2026-02-26 04:10:00,0.0,0.0,0.0,10.0,
2026-02-26 04:11:00,0.0,0.0,0.0,10.0,
2026-02-26 04:12:00,0.0,0.0,0.0,10.0,
2026-02-26 04:13:00,0.0,0.0,0.0,10.0,
2026-02-26 04:14:00,0.0,0.0,0.0,10.0,
2026-02-26 04:15:00,0.0,0.0,0.0,10.0,
2026-02-26 04:16:00,0.0,0.0,0.0,10.0,
2026-02-26 04:17:00,0.0,0.0,0.0,10.0,
2026-02-26 04:18:00,0.0,0.0,0.0,10.0,
2026-02-26 04:19:00,0.0,0.0,0.0,10.0,
2026-02-26 04:20:00,0.0,0.0,0.0,10.0,
2026-02-26 04:21:00,0.0,0.0,0.0,10.0,
2026-02-26 04:22:00,0.0,0.0,0.0,10.0,
2026-02-26 04:23:00,0.0,0.0,0.0,10.0,
2026-02-26 04:24:00,0.0,0.0,0.0,10.0,
2026-02-26 04:25:00,0.0,0.0,0.0,10.0,
2026-02-26 04:26:00,0.0,0.0,0.0,10.0,
2026-02-26 04:27:00,0.0,0.0,0.0,10.0,
2026-02-26 04:28:00,0.0,0.0,0.0,10.0,
2026-02-26 04:29:00,0.0,0.0,0.0,10.0,
2026-02-26 04:30:00,0.0,0.0,0.0,10.0,
2026-02-26 04:31:00,0.0,0.0,0.0,10.0,
2026-02-26 04:32:00,0.0,0.0,0.0,10.0,
2026-02-26 04:33:00,0.0,0.0,0.0,10.0,
2026-02-26 04:34:00,0.0,0.0,0.0,10.0,
2026-02-26 04:35:00,0.0,0.0,0.0,10.0,
2026-02-26 04:36:00,0.0,0.0,0.0,10.0,
2026-02-26 04:37:00,0.0,0.0,0.0,10.0,
2026-02-26 04:38:00,0.0,0.0,0.0,10.0,
2026-02-26 04:39:00,0.0,0.0,0.0,10.0,
2026-02-26 04:40:00,0.0,0.0,0.0,10.0,
2026-02-26 04:41:00,0.0,0.0,0.0,10.0,
2026-02-26 04:42:00,0.0,0.0,0.0,10.0,
2026-02-26 04:43:00,0.0,0.0,0.0,10.0,
2026-02-26 04:44:00,0.0,0.0,0.0,10.0,
2026-02-26 04:45:00,0.0,0.0,0.0,10.0,
2026-02-26 04:46:00,0.0,0.0,0.0,10.0,
2026-02-26 04:47:00,0.0,0.0,0.0,10.0,
2026-02-26 04:48:00,0.0,0.0,0.0,10.0,
2026-02-26 04:49:00,0.0,0.0,0.0,10.0,
2026-02-26 04:50:00,0.0,0.0,0.0,10.0,
2026-02-26 04:51:00,0.0,0.0,0.0,10.0,
2026-02-26 04:52:00,0.0,0.0,0.0,10.0,
2026-02-26 04:53:00,0.0,0.0,0.0,10.0,
2026-02-26 04:54:00,0.0,0.0,0.0,10.0,
2026-02-26 04:55:00,0.0,0.0,0.0,10.0,
2026-02-26 04:56:00,0.0,0.0,0.0,10.0,
2026-02-26 04:57:00,0.0,0.0,0.0,10.0,
2026-02-26 04:58:00,0.0,0.0,0.0,10.0,
2026-02-26 04:59:00,0.0,0.0,0.0,10.0,
2026-02-26 05:00:00,-100.0,0.0,1.6667,10.64,
2026-02-26 05:01:00,-100.0,0.0,3.3333,11.28,
2026-02-26 05:02:00,-100.0,0.0,5.0,11.92,
2026-02-26 05:03:00,-100.0,0.0,6.6667,12.56,
2026-02-26 05:04:00,-100.0,0.0,8.3333,13.21,
2026-02-26 05:05:00,-100.0,0.0,10.0,13.85,
2026-02-26 05:06:00,-100.0,0.0,11.6667,14.49,
2026-02-26 05:07:00,-100.0,0.0,13.3333,15.13,
2026-02-26 05:08:00,-100.0,0.0,15.0,15.77,
2026-02-26 05:09:00,-100.0,0.0,16.6667,16.41,
2026-02-26 05:10:00,-100.0,0.0,18.3333,17.05,
2026-02-26 05:11:00,-100.0,0.0,20.0,17.69,
2026-02-26 05:12:00,-100.0,0.0,21.6667,18.33,
2026-02-26 05:13:00,-100.0,0.0,23.3333,18.97,
2026-02-26 05:14:00,-100.0,0.0,25.0,19.62,
2026-02-26 05:15:00,-100.0,0.0,26.6667,20.26,
2026-02-26 05:16:00,-100.0,0.0,28.3333,20.9,
2026-02-26 05:17:00,-100.0,0.0,30.0,21.54,
2026-02-26 05:18:00,-100.0,0.0,31.6667,22.18,
2026-02-26 05:19:00,-100.0,0.0,33.3333,22.82,
2026-02-26 05:20:00,-100.0,0.0,35.0,23.46,
2026-02-26 05:21:00,-100.0,0.0,36.6667,24.1,
2026-02-26 05:22:00,-100.0,0.0,38.3333,24.74,
2026-02-26 05:23:00,-100.0,0.0,40.0,25.38,
2026-02-26 05:24:00,-100.0,0.0,41.6667,26.03,
2026-02-26 05:25:00,-100.0,0.0,43.3333,26.67,
2026-02-26 05:26:00,-100.0,0.0,45.0,27.31,
2026-02-26 05:27:00,-100.0,0.0,46.6667,27.95,
2026-02-26 05:28:00,-100.0,0.0,48.3333,28.59,
2026-02-26 05:29:00,-100.0,0.0,50.0,29.23,
2026-02-26 05:30:00,-100.0,0.0,51.6667,29.87,
2026-02-26 05:31:00,-100.0,0.0,53.3333,30.51,
2026-02-26 05:32:00,-100.0,0.0,55.0,31.15,
2026-02-26 05:33:00,-100.0,0.0,56.6667,31.79,
2026-02-26 05:34:00,-100.0,0.0,58.3333,32.44,
2026-02-26 05:35:00,-100.0,0.0,60.0,33.08,
2026-02-26 05:36:00,-100.0,0.0,61.6667,33.72,
2026-02-26 05:37:00,-100.0,0.0,63.3333,34.36,
2026-02-26 05:38:00,-100.0,0.0,65.0,35.0,
2026-02-26 05:39:00,-100.0,0.0,66.6667,35.64,
2026-02-26 05:40:00,-100.0,0.0,68.3333,36.28,
2026-02-26 05:41:00,-100.0,0.0,70.0,36.92,
2026-02-26 05:42:00,-100.0,0.0,71.6667,37.56,
2026-02-26 05:43:00,-100.0,0.0,73.3333,38.21,
2026-02-26 05:44:00,-100.0,0.0,75.0,38.85,
2026-02-26 05:45:00,-100.0,0.0,76.6667,39.49,
2026-02-26 05:46:00,-100.0,0.0,78.3333,40.13,
2026-02-26 05:47:00,-100.0,0.0,80.0,40.77,
2026-02-26 05:48:00,-100.0,0.0,81.6667,41.41,
2026-02-26 05:49:00,-100.0,0.0,83.3333,42.05,
2026-02-26 05:50:00,-100.0,0.0,85.0,42.69,
2026-02-26 05:51:00,-100.0,0.0,86.6667,43.33,
2026-02-26 05:52:00,-100.0,0.0,88.3333,43.97,
2026-02-26 05:53:00,-100.0,0.0,90.0,44.62,
2026-02-26 05:54:00,-100.0,0.0,91.6667,45.26,
2026-02-26 05:55:00,-100.0,0.0,93.3333,45.9,
2026-02-26 05:56:00,-100.0,0.0,95.0,46.54,
2026-02-26 05:57:00,-100.0,0.0,96.6667,47.18,
2026-02-26 05:58:00,-100.0,0.0,98.3333,47.82,
2026-02-26 05:59:00,-100.0,0.0,100.0,48.46,
2026-02-26 06:00:00,-100.0,0.0,101.6667,49.1,
2026-02-26 06:01:00,-100.0,0.0,103.3333,49.74,
2026-02-26 06:02:00,-100.0,0.0,105.0,50.38,
2026-02-26 06:03:00,-100.0,0.0,106.6667,51.03,
2026-02-26 06:04:00,-100.0,0.0,108.3333,51.67,
2026-02-26 06:05:00,-100.0,0.0,110.0,52.31,
2026-02-26 06:06:00,-100.0,0.0,111.6667,52.95,
2026-02-26 06:07:00,-100.0,0.0,113.3333,53.59,
2026-02-26 06:08:00,-100.0,0.0,115.0,54.23,
2026-02-26 06:09:00,-100.0,0.0,116.6667,54.87,
2026-02-26 06:10:00,-100.0,0.0,118.3333,55.51,
2026-02-26 06:11:00,-100.0,0.0,120.0,56.15,
2026-02-26 06:12:00,-100.0,0.0,121.6667,56.79,
2026-02-26 06:13:00,-100.0,0.0,123.3333,57.44,
2026-02-26 06:14:00,-100.0,0.0,125.0,58.08,
2026-02-26 06:15:00,-100.0,0.0,126.6667,58.72,
2026-02-26 06:16:00,-100.0,0.0,128.3333,59.36,
2026-02-26 06:17:00,-100.0,0.0,130.0,60.0,
2026-02-26 06:18:00,-100.0,0.0,131.6667,60.64,
2026-02-26 06:19:00,-100.0,0.0,133.3333,61.28,
2026-02-26 06:20:00,-100.0,0.0,135.0,61.92,
2026-02-26 06:21:00,-100.0,0.0,136.6667,62.56,
2026-02-26 06:22:00,-100.0,0.0,138.3333,63.21,
2026-02-26 06:23:00,-100.0,0.0,140.0,63.85,
2026-02-26 06:24:00,-100.0,0.0,141.6667,64.49,
2026-02-26 06:25:00,-100.0,0.0,143.3333,65.13,
2026-02-26 06:26:00,-100.0,0.0,145.0,65.77,
2026-02-26 06:27:00,-100.0,0.0,146.6667,66.41,
2026-02-26 06:28:00,-100.0,0.0,148.3333,67.05,
2026-02-26 06:29:00,-100.0,0.0,150.0,67.69,
2026-02-26 06:30:00,-100.0,0.0,151.6667,68.33,
2026-02-26 06:31:00,-100.0,0.0,153.3333,68.97,
2026-02-26 06:32:00,-100.0,0.0,155.0,69.62,
2026-02-26 06:33:00,-100.0,0.0,156.6667,70.26,
2026-02-26 06:34:00,-100.0,0.0,158.3333,70.9,
2026-02-26 06:35:00,-100.0,0.0,160.0,71.54,
2026-02-26 06:36:00,-100.0,0.0,161.6667,72.18,
2026-02-26 06:37:00,-100.0,0.0,163.3333,72.82,
2026-02-26 06:38:00,-100.0,0.0,165.0,73.46,
2026-02-26 06:39:00,-100.0,0.0,166.6667,74.1,
2026-02-26 06:40:00,-100.0,0.0,168.3333,74.74,
2026-02-26 06:41:00,-100.0,0.0,170.0,75.38,
2026-02-26 06:42:00,-100.0,0.0,171.6667,76.03,
2026-02-26 06:43:00,-100.0,0.0,173.3333,76.67,
2026-02-26 06:44:00,-100.0,0.0,175.0,77.31,
2026-02-26 06:45:00,-100.0,0.0,176.6667,77.95,
2026-02-26 06:46:00,-100.0,0.0,178.3333,78.59,
2026-02-26 06:47:00,-100.0,0.0,180.0,79.23,
2026-02-26 06:48:00,-100.0,0.0,181.6667,79.87,
2026-02-26 06:49:00,-100.0,0.0,183.3333,80.51,
2026-02-26 06:50:00,-100.0,0.0,185.0,81.15,
2026-02-26 06:51:00,-100.0,0.0,186.6667,81.79,
2026-02-26 06:52:00,-100.0,0.0,188.3333,82.44,
2026-02-26 06:53:00,-100.0,0.0,190.0,83.08,
2026-02-26 06:54:00,-100.0,0.0,191.6667,83.72,
2026-02-26 06:55:00,-100.0,0.0,193.3333,84.36,
2026-02-26 06:56:00,-100.0,0.0,195.0,85.0,
2026-02-26 06:57:00,-100.0,0.0,196.6667,85.64,
2026-02-26 06:58:00,-100.0,0.0,198.3333,86.28,
2026-02-26 06:59:00,-100.0,0.0,200.0,86.92,
2026-02-26 07:00:00,-100.0,0.0,201.6667,87.56,
2026-02-26 07:01:00,-100.0,0.0,203.3333,88.21,
2026-02-26 07:02:00,-100.0,0.0,205.0,88.85,
2026-02-26 07:03:00,-100.0,0.0,206.6667,89.49,
2026-02-26 07:04:00,-100.0,0.0,208.3333,90.0,
2026-02-26 07:05:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:06:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:07:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:08:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:09:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:10:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:11:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:12:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:13:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:14:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:15:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:16:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:17:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:18:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:19:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:20:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:21:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:22:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:23:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:24:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:25:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:26:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:27:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:28:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:29:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:30:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:31:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:32:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:33:00,0.0,0.0,208.3333,90.0,
2026-02-26 07:34:00,0.0,0.0,208.3333,90.0,
