time,负载功率(kW),TOU计划功率(kW),逆变功率(kW),逆变设置功率(kW),逆变限制功率(kW),电池功率(kW),电池设置功率(kW),储能SOC(%),电网功率(kW),光伏功率(kW)
2026-02-26 10:34:00,62.05,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-62.95,125.0
2026-02-26 10:35:00,61.592,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-63.408,125.0
2026-02-26 10:36:00,61.133,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-63.867,125.0
2026-02-26 10:37:00,60.672,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-64.328,125.0
2026-02-26 10:38:00,60.211,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-64.789,125.0
2026-02-26 10:39:00,59.748,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-65.252,125.0
2026-02-26 10:40:00,59.286,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-65.714,125.0
2026-02-26 10:41:00,58.822,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-66.178,125.0
2026-02-26 10:42:00,58.359,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-66.641,125.0
2026-02-26 10:43:00,57.896,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-67.104,125.0
2026-02-26 10:44:00,57.433,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-67.567,125.0
2026-02-26 10:45:00,56.97,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-68.03,125.0
2026-02-26 10:46:00,56.508,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-68.492,125.0
2026-02-26 10:47:00,56.046,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-68.954,125.0
2026-02-26 10:48:00,55.586,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-69.414,125.0
2026-02-26 10:49:00,55.126,50.0,125.0,125.0,125.0,0.0,50.0,90.0,-69.874,125.0
2026-02-26 10:50:00,54.667,50.0,124.667,124.667,125.0,0.0,50.0,90.0,-70.0,124.667
2026-02-26 10:51:00,54.21,50.0,124.21,124.21,125.0,0.0,50.0,90.0,-70.0,124.21
2026-02-26 10:52:00,53.755,50.0,123.755,123.755,125.0,0.0,50.0,90.0,-70.0,123.755
2026-02-26 10:53:00,53.301,50.0,123.301,123.301,125.0,0.0,50.0,90.0,-70.0,123.301
2026-02-26 10:54:00,52.848,50.0,122.848,122.848,125.0,0.0,50.0,90.0,-70.0,122.848
2026-02-26 10:55:00,52.398,50.0,122.398,122.398,125.0,0.0,50.0,90.0,-70.0,122.398
2026-02-26 10:56:00,51.95,50.0,121.95,121.95,125.0,0.0,50.0,90.0,-70.0,121.95
2026-02-26 10:57:00,51.504,50.0,121.504,121.504,125.0,0.0,50.0,90.0,-70.0,121.504
2026-02-26 10:58:00,51.061,50.0,121.061,121.061,125.0,0.0,50.0,90.0,-70.0,121.061
2026-02-26 10:59:00,50.619,50.0,120.619,120.619,125.0,0.0,50.0,90.0,-70.0,120.619
2026-02-26 11:00:00,50.181,0.0,120.181,120.181,125.0,0.0,0.0,90.0,-70.0,120.181
2026-02-26 11:01:00,49.745,0.0,119.745,119.745,125.0,0.0,0.0,90.0,-70.0,119.745
2026-02-26 11:02:00,49.312,0.0,119.312,119.312,125.0,0.0,0.0,90.0,-70.0,119.312
2026-02-26 11:03:00,48.882,0.0,118.882,118.882,125.0,0.0,0.0,90.0,-70.0,118.882
2026-02-26 11:04:00,48.455,0.0,118.455,118.455,125.0,0.0,0.0,90.0,-70.0,118.455
2026-02-26 11:05:00,48.032,0.0,118.032,118.032,125.0,0.0,0.0,90.0,-70.0,118.032
2026-02-26 11:06:00,47.611,0.0,117.611,117.611,125.0,0.0,0.0,90.0,-70.0,117.611
2026-02-26 11:07:00,47.194,0.0,117.194,117.194,125.0,0.0,0.0,90.0,-70.0,117.194
2026-02-26 11:08:00,46.781,0.0,116.781,116.781,125.0,0.0,0.0,90.0,-70.0,116.781
2026-02-26 11:09:00,46.371,0.0,116.371,116.371,125.0,0.0,0.0,90.0,-70.0,116.371
2026-02-26 11:10:00,45.965,0.0,115.965,115.965,125.0,0.0,0.0,90.0,-70.0,115.965
2026-02-26 11:11:00,45.562,0.0,115.562,115.562,125.0,0.0,0.0,90.0,-70.0,115.562
2026-02-26 11:12:00,45.163,0.0,115.163,115.163,125.0,0.0,0.0,90.0,-70.0,115.163
2026-02-26 11:13:00,44.769,0.0,114.769,114.769,125.0,0.0,0.0,90.0,-70.0,114.769
2026-02-26 11:14:00,44.378,0.0,114.378,114.378,125.0,0.0,0.0,90.0,-70.0,114.378
2026-02-26 11:15:00,43.991,0.0,113.991,113.991,125.0,0.0,0.0,90.0,-70.0,113.991
2026-02-26 11:16:00,43.609,0.0,113.609,113.609,125.0,0.0,0.0,90.0,-70.0,113.609
2026-02-26 11:17:00,43.23,0.0,113.23,113.23,125.0,0.0,0.0,90.0,-70.0,113.23
2026-02-26 11:18:00,42.856,0.0,112.856,112.856,125.0,0.0,0.0,90.0,-70.0,112.856
2026-02-26 11:19:00,42.486,0.0,112.486,112.486,125.0,0.0,0.0,90.0,-70.0,112.486
2026-02-26 11:20:00,42.121,0.0,112.121,112.121,125.0,0.0,0.0,90.0,-70.0,112.121
2026-02-26 11:21:00,41.76,0.0,111.76,111.76,125.0,0.0,0.0,90.0,-70.0,111.76
2026-02-26 11:22:00,41.403,0.0,111.403,111.403,125.0,0.0,0.0,90.0,-70.0,111.403
2026-02-26 11:23:00,41.051,0.0,111.051,111.051,125.0,0.0,0.0,90.0,-70.0,111.051
2026-02-26 11:24:00,40.703,0.0,110.703,110.703,125.0,0.0,0.0,90.0,-70.0,110.703
2026-02-26 11:25:00,40.36,0.0,110.36,110.36,125.0,0.0,0.0,90.0,-70.0,110.36
2026-02-26 11:26:00,40.022,0.0,110.022,110.022,125.0,0.0,0.0,90.0,-70.0,110.022
2026-02-26 11:27:00,39.688,0.0,109.688,109.688,125.0,0.0,0.0,90.0,-70.0,109.688
2026-02-26 11:28:00,39.359,0.0,109.359,109.359,125.0,0.0,0.0,90.0,-70.0,109.359
2026-02-26 11:29:00,39.034,0.0,109.034,109.034,125.0,0.0,0.0,90.0,-70.0,109.034
2026-02-26 11:30:00,38.715,0.0,108.715,108.715,125.0,0.0,0.0,90.0,-70.0,108.715
2026-02-26 11:31:00,38.399,0.0,108.399,108.399,125.0,0.0,0.0,90.0,-70.0,108.399
2026-02-26 11:32:00,38.089,0.0,108.089,108.089,125.0,0.0,0.0,90.0,-70.0,108.089
2026-02-26 11:33:00,37.783,0.0,107.783,107.783,125.0,0.0,0.0,90.0,-70.0,107.783
2026-02-26 11:34:00,37.483,0.0,107.483,107.483,125.0,0.0,0.0,90.0,-70.0,107.483
2026-02-26 11:35:00,37.186,0.0,107.186,107.186,125.0,0.0,0.0,90.0,-70.0,107.186
2026-02-26 11:36:00,36.895,0.0,106.895,106.895,125.0,0.0,0.0,90.0,-70.0,106.895
2026-02-26 11:37:00,36.608,0.0,106.608,106.608,125.0,0.0,0.0,90.0,-70.0,106.608
2026-02-26 11:38:00,36.326,0.0,106.326,106.326,125.0,0.0,0.0,90.0,-70.0,106.326
2026-02-26 11:39:00,36.049,0.0,106.049,106.049,125.0,0.0,0.0,90.0,-70.0,106.049
2026-02-26 11:40:00,35.776,0.0,105.776,105.776,125.0,0.0,0.0,90.0,-70.0,105.776
2026-02-26 11:41:00,35.508,0.0,105.508,105.508,125.0,0.0,0.0,90.0,-70.0,105.508
2026-02-26 11:42:00,35.245,0.0,105.245,105.245,125.0,0.0,0.0,90.0,-70.0,105.245
2026-02-26 11:43:00,34.987,0.0,104.987,104.987,125.0,0.0,0.0,90.0,-70.0,104.987
2026-02-26 11:44:00,34.733,0.0,104.733,104.733,125.0,0.0,0.0,90.0,-70.0,104.733
2026-02-26 11:45:00,34.484,0.0,104.484,104.484,125.0,0.0,0.0,90.0,-70.0,104.484
2026-02-26 11:46:00,34.239,0.0,104.239,104.239,125.0,0.0,0.0,90.0,-70.0,104.239
2026-02-26 11:47:00,33.999,0.0,103.999,103.999,125.0,0.0,0.0,90.0,-70.0,103.999
2026-02-26 11:48:00,33.763,0.0,103.763,103.763,125.0,0.0,0.0,90.0,-70.0,103.763
2026-02-26 11:49:00,33.532,0.0,103.532,103.532,125.0,0.0,0.0,90.0,-70.0,103.532
2026-02-26 11:50:00,33.306,0.0,103.306,103.306,125.0,0.0,0.0,90.0,-70.0,103.306
2026-02-26 11:51:00,33.084,0.0,103.084,103.084,125.0,0.0,0.0,90.0,-70.0,103.084
2026-02-26 11:52:00,32.866,0.0,102.866,102.866,125.0,0.0,0.0,90.0,-70.0,102.866
2026-02-26 11:53:00,32.653,0.0,102.653,102.653,125.0,0.0,0.0,90.0,-70.0,102.653
2026-02-26 11:54:00,32.444,0.0,102.444,102.444,125.0,0.0,0.0,90.0,-70.0,102.444
2026-02-26 11:55:00,32.24,0.0,102.24,102.24,125.0,0.0,0.0,90.0,-70.0,102.24
2026-02-26 11:56:00,32.039,0.0,102.039,102.039,125.0,0.0,0.0,90.0,-70.0,102.039
2026-02-26 11:57:00,31.843,0.0,101.843,101.843,125.0,0.0,0.0,90.0,-70.0,101.843
2026-02-26 11:58:00,31.651,0.0,101.651,101.651,125.0,0.0,0.0,90.0,-70.0,101.651
2026-02-26 11:59:00,31.464,0.0,101.464,101.464,125.0,0.0,0.0,90.0,-70.0,101.464
2026-02-26 12:00:00,31.28,0.0,101.28,101.28,125.0,0.0,0.0,90.0,-70.0,101.28
2026-02-26 12:01:00,31.1,0.0,101.1,101.1,125.0,0.0,0.0,90.0,-70.0,101.1
2026-02-26 12:02:00,30.925,0.0,100.925,100.925,125.0,0.0,0.0,90.0,-70.0,100.925
2026-02-26 12:03:00,30.753,0.0,100.753,100.753,125.0,0.0,0.0,90.0,-70.0,100.753
2026-02-26 12:04:00,30.585,0.0,100.585,100.585,125.0,0.0,0.0,90.0,-70.0,100.585
2026-02-26 12:05:00,30.421,0.0,100.421,100.421,125.0,0.0,0.0,90.0,-70.0,100.421
2026-02-26 12:06:00,30.261,0.0,100.261,100.261,125.0,0.0,0.0,90.0,-70.0,100.261
2026-02-26 12:07:00,30.105,0.0,100.105,100.105,125.0,0.0,0.0,90.0,-70.0,100.105
2026-02-26 12:08:00,29.952,0.0,99.952,99.952,125.0,0.0,0.0,90.0,-70.0,99.952
2026-02-26 12:09:00,29.803,0.0,99.803,99.803,125.0,0.0,0.0,90.0,-70.0,99.803
2026-02-26 12:10:00,29.658,0.0,99.658,99.658,125.0,0.0,0.0,90.0,-70.0,99.658
2026-02-26 12:11:00,29.516,0.0,99.516,99.516,125.0,0.0,0.0,90.0,-70.0,99.516
2026-02-26 12:12:00,29.378,0.0,99.378,99.378,125.0,0.0,0.0,90.0,-70.0,99.378
2026-02-26 12:13:00,29.243,0.0,99.243,99.243,125.0,0.0,0.0,90.0,-70.0,99.243
2026-02-26 12:14:00,29.111,0.0,99.111,99.111,125.0,0.0,0.0,90.0,-70.0,99.111
2026-02-26 12:15:00,28.983,0.0,98.983,98.983,125.0,0.0,0.0,90.0,-70.0,98.983
2026-02-26 12:16:00,28.858,0.0,98.858,98.858,125.0,0.0,0.0,90.0,-70.0,98.858
2026-02-26 12:17:00,28.736,0.0,98.736,98.736,125.0,0.0,0.0,90.0,-70.0,98.736
2026-02-26 12:18:00,28.617,0.0,98.617,98.617,125.0,0.0,0.0,90.0,-70.0,98.617
2026-02-26 12:19:00,28.502,0.0,98.502,98.502,125.0,0.0,0.0,90.0,-70.0,98.502
2026-02-26 12:20:00,28.39,0.0,98.39,98.39,125.0,0.0,0.0,90.0,-70.0,98.39
2026-02-26 12:21:00,28.28,0.0,98.28,98.28,125.0,0.0,0.0,90.0,-70.0,98.28
2026-02-26 12:22:00,28.174,0.0,98.174,98.174,125.0,0.0,0.0,90.0,-70.0,98.174
2026-02-26 12:23:00,28.07,0.0,98.07,98.07,125.0,0.0,0.0,90.0,-70.0,98.07
2026-02-26 12:24:00,27.969,0.0,97.969,97.969,125.0,0.0,0.0,90.0,-70.0,97.969
2026-02-26 12:25:00,27.871,0.0,97.871,97.871,125.0,0.0,0.0,90.0,-70.0,97.871
2026-02-26 12:26:00,27.776,0.0,97.776,97.776,125.0,0.0,0.0,90.0,-70.0,97.776
2026-02-26 12:27:00,27.683,0.0,97.683,97.683,125.0,0.0,0.0,90.0,-70.0,97.683
2026-02-26 12:28:00,27.593,0.0,97.593,97.593,125.0,0.0,0.0,90.0,-70.0,97.593
2026-02-26 12:29:00,27.506,0.0,97.506,97.506,125.0,0.0,0.0,90.0,-70.0,97.506
2026-02-26 12:30:00,27.421,0.0,97.421,97.421,125.0,0.0,0.0,90.0,-70.0,97.421
2026-02-26 12:31:00,27.338,0.0,97.338,97.338,125.0,0.0,0.0,90.0,-70.0,97.338
2026-02-26 12:32:00,27.258,0.0,97.258,97.258,125.0,0.0,0.0,90.0,-70.0,97.258
2026-02-26 12:33:00,27.18,0.0,97.18,97.18,125.0,0.0,0.0,90.0,-70.0,97.18
2026-02-26 12:34:00,27.105,0.0,97.105,97.105,125.0,0.0,0.0,90.0,-70.0,97.105
2026-02-26 12:35:00,27.032,0.0,97.032,97.032,125.0,0.0,0.0,90.0,-70.0,97.032
2026-02-26 12:36:00,26.961,0.0,96.961,96.961,125.0,0.0,0.0,90.0,-70.0,96.961
2026-02-26 12:37:00,26.892,0.0,96.892,96.892,125.0,0.0,0.0,90.0,-70.0,96.892
2026-02-26 12:38:00,26.825,0.0,96.825,96.825,125.0,0.0,0.0,90.0,-70.0,96.825
2026-02-26 12:39:00,26.76,0.0,96.76,96.76,125.0,0.0,0.0,90.0,-70.0,96.76
2026-02-26 12:40:00,26.698,0.0,96.698,96.698,125.0,0.0,0.0,90.0,-70.0,96.698
2026-02-26 12:41:00,26.637,0.0,96.637,96.637,125.0,0.0,0.0,90.0,-70.0,96.637
2026-02-26 12:42:00,26.578,0.0,96.578,96.578,125.0,0.0,0.0,90.0,-70.0,96.578
2026-02-26 12:43:00,26.521,0.0,96.521,96.521,125.0,0.0,0.0,90.0,-70.0,96.521
2026-02-26 12:44:00,26.466,0.0,96.466,96.466,125.0,0.0,0.0,90.0,-70.0,96.466
2026-02-26 12:45:00,26.413,0.0,96.413,96.413,125.0,0.0,0.0,90.0,-70.0,96.413
2026-02-26 12:46:00,26.361,0.0,96.361,96.361,125.0,0.0,0.0,90.0,-70.0,96.361
2026-02-26 12:47:00,26.311,0.0,96.311,96.311,125.0,0.0,0.0,90.0,-70.0,96.311
2026-02-26 12:48:00,26.263,0.0,96.263,96.263,125.0,0.0,0.0,90.0,-70.0,96.263
2026-02-26 12:49:00,26.216,0.0,96.216,96.216,125.0,0.0,0.0,90.0,-70.0,96.216
2026-02-26 12:50:00,26.171,0.0,96.171,96.171,125.0,0.0,0.0,90.0,-70.0,96.171
2026-02-26 12:51:00,26.128,0.0,96.128,96.128,125.0,0.0,0.0,90.0,-70.0,96.128
2026-02-26 12:52:00,26.086,0.0,96.086,96.086,125.0,0.0,0.0,90.0,-70.0,96.086
2026-02-26 12:53:00,26.045,0.0,96.045,96.045,125.0,0.0,0.0,90.0,-70.0,96.045
2026-02-26 12:54:00,26.006,0.0,96.006,96.006,125.0,0.0,0.0,90.0,-70.0,96.006
2026-02-26 12:55:00,25.968,0.0,95.968,95.968,125.0,0.0,0.0,90.0,-70.0,95.968
2026-02-26 12:56:00,25.931,0.0,95.931,95.931,125.0,0.0,0.0,90.0,-70.0,95.931
2026-02-26 12:57:00,25.896,0.0,95.896,95.896,125.0,0.0,0.0,90.0,-70.0,95.896
2026-02-26 12:58:00,25.862,0.0,95.862,95.862,125.0,0.0,0.0,90.0,-70.0,95.862
2026-02-26 12:59:00,25.829,0.0,95.829,95.829,125.0,0.0,0.0,90.0,-70.0,95.829
2026-02-26 13:00:00,25.797,0.0,95.797,95.797,125.0,0.0,0.0,90.0,-70.0,95.797
2026-02-26 13:01:00,25.767,0.0,95.767,95.767,125.0,0.0,0.0,90.0,-70.0,95.767
2026-02-26 13:02:00,25.738,0.0,95.738,95.738,125.0,0.0,0.0,90.0,-70.0,95.738
2026-02-26 13:03:00,25.71,0.0,95.71,95.71,125.0,0.0,0.0,90.0,-70.0,95.71
2026-02-26 13:04:00,25.682,0.0,95.682,95.682,125.0,0.0,0.0,90.0,-70.0,95.682
2026-02-26 13:05:00,25.656,0.0,95.656,95.656,125.0,0.0,0.0,90.0,-70.0,95.656
2026-02-26 13:06:00,25.631,0.0,95.631,95.631,125.0,0.0,0.0,90.0,-70.0,95.631
2026-02-26 13:07:00,25.607,0.0,95.607,95.607,125.0,0.0,0.0,90.0,-70.0,95.607
2026-02-26 13:08:00,25.584,0.0,95.584,95.584,125.0,0.0,0.0,90.0,-70.0,95.584
2026-02-26 13:09:00,25.562,0.0,95.562,95.562,125.0,0.0,0.0,90.0,-70.0,95.562
2026-02-26 13:10:00,25.54,0.0,95.54,95.54,125.0,0.0,0.0,90.0,-70.0,95.54
2026-02-26 13:11:00,25.52,0.0,95.52,95.52,125.0,0.0,0.0,90.0,-70.0,95.52
2026-02-26 13:12:00,25.5,0.0,95.5,95.5,125.0,0.0,0.0,90.0,-70.0,95.5
2026-02-26 13:13:00,25.481,0.0,95.481,95.481,125.0,0.0,0.0,90.0,-70.0,95.481
2026-02-26 13:14:00,25.463,0.0,95.463,95.463,125.0,0.0,0.0,90.0,-70.0,95.463
2026-02-26 13:15:00,25.446,0.0,95.446,95.446,125.0,0.0,0.0,90.0,-70.0,95.446
2026-02-26 13:16:00,25.429,0.0,95.429,95.429,125.0,0.0,0.0,90.0,-70.0,95.429
2026-02-26 13:17:00,25.413,0.0,95.413,95.413,125.0,0.0,0.0,90.0,-70.0,95.413
2026-02-26 13:18:00,25.398,0.0,95.398,95.398,125.0,0.0,0.0,90.0,-70.0,95.398
2026-02-26 13:19:00,25.384,0.0,95.384,95.384,125.0,0.0,0.0,90.0,-70.0,95.384
2026-02-26 13:20:00,25.37,0.0,95.37,95.37,125.0,0.0,0.0,90.0,-70.0,95.37
2026-02-26 13:21:00,25.357,0.0,95.357,95.357,125.0,0.0,0.0,90.0,-70.0,95.357
2026-02-26 13:22:00,25.345,0.0,95.345,95.345,125.0,0.0,0.0,90.0,-70.0,95.345
2026-02-26 13:23:00,25.333,0.0,95.333,95.333,125.0,0.0,0.0,90.0,-70.0,95.333
2026-02-26 13:24:00,25.322,0.0,95.322,95.322,125.0,0.0,0.0,90.0,-70.0,95.322
2026-02-26 13:25:00,25.311,0.0,95.311,95.311,125.0,0.0,0.0,90.0,-70.0,95.311
2026-02-26 13:26:00,25.301,0.0,95.301,95.301,125.0,0.0,0.0,90.0,-70.0,95.301
2026-02-26 13:27:00,25.291,0.0,95.291,95.291,125.0,0.0,0.0,90.0,-70.0,95.291
2026-02-26 13:28:00,25.282,0.0,95.282,95.282,125.0,0.0,0.0,90.0,-70.0,95.282
2026-02-26 13:29:00,25.274,0.0,95.274,95.274,125.0,0.0,0.0,90.0,-70.0,95.274
2026-02-26 13:30:00,25.266,0.0,95.266,95.266,125.0,0.0,0.0,90.0,-70.0,95.266
2026-02-26 13:31:00,25.258,0.0,95.258,95.258,125.0,0.0,0.0,90.0,-70.0,95.258
2026-02-26 13:32:00,25.251,0.0,95.251,95.251,125.0,0.0,0.0,90.0,-70.0,95.251
2026-02-26 13:33:00,25.244,0.0,95.244,95.244,125.0,0.0,0.0,90.0,-70.0,95.244
2026-02-26 13:34:00,25.238,0.0,95.238,95.238,125.0,0.0,0.0,90.0,-70.0,95.238
2026-02-26 13:35:00,25.233,0.0,95.233,95.233,125.0,0.0,0.0,90.0,-70.0,95.233
2026-02-26 13:36:00,25.227,0.0,95.227,95.227,125.0,0.0,0.0,90.0,-70.0,95.227
2026-02-26 13:37:00,25.223,0.0,95.223,95.223,125.0,0.0,0.0,90.0,-70.0,95.223
2026-02-26 13:38:00,25.218,0.0,95.218,95.218,125.0,0.0,0.0,90.0,-70.0,95.218
2026-02-26 13:39:00,25.214,0.0,95.214,95.214,125.0,0.0,0.0,90.0,-70.0,95.214
2026-02-26 13:40:00,25.21,0.0,95.21,95.21,125.0,0.0,0.0,90.0,-70.0,95.21
2026-02-26 13:41:00,25.207,0.0,95.207,95.207,125.0,0.0,0.0,90.0,-70.0,95.207
2026-02-26 13:42:00,25.204,0.0,95.204,95.204,125.0,0.0,0.0,90.0,-70.0,95.204
2026-02-26 13:43:00,25.202,0.0,95.202,95.202,125.0,0.0,0.0,90.0,-70.0,95.202
2026-02-26 13:44:00,25.2,0.0,95.2,95.2,125.0,0.0,0.0,90.0,-70.0,95.2
2026-02-26 13:45:00,25.198,0.0,95.198,95.198,125.0,0.0,0.0,90.0,-70.0,95.198
2026-02-26 13:46:00,25.197,0.0,95.197,95.197,125.0,0.0,0.0,90.0,-70.0,95.197
2026-02-26 13:47:00,25.196,0.0,95.196,95.196,125.0,0.0,0.0,90.0,-70.0,95.196
2026-02-26 13:48:00,25.195,0.0,95.195,95.195,125.0,0.0,0.0,90.0,-70.0,95.195
2026-02-26 13:49:00,25.194,0.0,95.194,95.194,125.0,0.0,0.0,90.0,-70.0,95.194
2026-02-26 13:50:00,25.194,0.0,95.194,95.194,125.0,0.0,0.0,90.0,-70.0,95.194
2026-02-26 13:51:00,25.195,0.0,95.195,95.195,125.0,0.0,0.0,90.0,-70.0,95.195
2026-02-26 13:52:00,25.195,0.0,95.195,95.195,125.0,0.0,0.0,90.0,-70.0,95.195
2026-02-26 13:53:00,25.196,0.0,95.196,95.196,125.0,0.0,0.0,90.0,-70.0,95.196
2026-02-26 13:54:00,25.197,0.0,95.197,95.197,125.0,0.0,0.0,90.0,-70.0,95.197
2026-02-26 13:55:00,25.199,0.0,95.199,95.199,125.0,0.0,0.0,90.0,-70.0,95.199
2026-02-26 13:56:00,25.201,0.0,95.201,95.201,125.0,0.0,0.0,90.0,-70.0,95.201
2026-02-26 13:57:00,25.203,0.0,95.203,95.203,125.0,0.0,0.0,90.0,-70.0,95.203
2026-02-26 13:58:00,25.206,0.0,95.206,95.206,125.0,0.0,0.0,90.0,-70.0,95.206
2026-02-26 13:59:00,25.208,0.0,95.208,95.208,125.0,0.0,0.0,90.0,-70.0,95.208
2026-02-26 14:00:00,25.212,0.0,95.212,95.212,125.0,0.0,0.0,90.0,-70.0,95.212
2026-02-26 14:01:00,25.215,0.0,95.215,95.215,125.0,0.0,0.0,90.0,-70.0,95.215
2026-02-26 14:02:00,25.219,0.0,95.219,95.219,125.0,0.0,0.0,90.0,-70.0,95.219
2026-02-26 14:03:00,25.223,0.0,95.223,95.223,125.0,0.0,0.0,90.0,-70.0,95.223
2026-02-26 14:04:00,25.227,0.0,95.227,95.227,125.0,0.0,0.0,90.0,-70.0,95.227
2026-02-26 14:05:00,25.232,0.0,95.232,95.232,125.0,0.0,0.0,90.0,-70.0,95.232
2026-02-26 14:06:00,25.237,0.0,95.237,95.237,125.0,0.0,0.0,90.0,-70.0,95.237
2026-02-26 14:07:00,25.243,0.0,95.243,95.243,125.0,0.0,0.0,90.0,-70.0,95.243
2026-02-26 14:08:00,25.248,0.0,95.248,95.248,125.0,0.0,0.0,90.0,-70.0,95.248
2026-02-26 14:09:00,25.254,0.0,95.254,95.254,125.0,0.0,0.0,90.0,-70.0,95.254
2026-02-26 14:10:00,25.261,0.0,95.261,95.261,125.0,0.0,0.0,90.0,-70.0,95.261
2026-02-26 14:11:00,25.267,0.0,95.267,95.267,125.0,0.0,0.0,90.0,-70.0,95.267
2026-02-26 14:12:00,25.274,0.0,95.274,95.274,125.0,0.0,0.0,90.0,-70.0,95.274
2026-02-26 14:13:00,25.282,0.0,95.282,95.282,125.0,0.0,0.0,90.0,-70.0,95.282
2026-02-26 14:14:00,25.289,0.0,95.289,95.289,125.0,0.0,0.0,90.0,-70.0,95.289
2026-02-26 14:15:00,25.297,0.0,95.297,95.297,125.0,0.0,0.0,90.0,-70.0,95.297
2026-02-26 14:16:00,25.306,0.0,95.306,95.306,125.0,0.0,0.0,90.0,-70.0,95.306
2026-02-26 14:17:00,25.314,0.0,95.314,95.314,125.0,0.0,0.0,90.0,-70.0,95.314
2026-02-26 14:18:00,25.324,0.0,95.324,95.324,125.0,0.0,0.0,90.0,-70.0,95.324
2026-02-26 14:19:00,25.333,0.0,95.333,95.333,125.0,0.0,0.0,90.0,-70.0,95.333
2026-02-26 14:20:00,25.343,0.0,95.343,95.343,125.0,0.0,0.0,90.0,-70.0,95.343
2026-02-26 14:21:00,25.353,0.0,95.353,95.353,125.0,0.0,0.0,90.0,-70.0,95.353
2026-02-26 14:22:00,25.364,0.0,95.364,95.364,125.0,0.0,0.0,90.0,-70.0,95.364
2026-02-26 14:23:00,25.375,0.0,95.375,95.375,125.0,0.0,0.0,90.0,-70.0,95.375
2026-02-26 14:24:00,25.386,0.0,95.386,95.386,125.0,0.0,0.0,90.0,-70.0,95.386
2026-02-26 14:25:00,25.398,0.0,95.398,95.398,125.0,0.0,0.0,90.0,-70.0,95.398
2026-02-26 14:26:00,25.41,0.0,95.41,95.41,125.0,0.0,0.0,90.0,-70.0,95.41
2026-02-26 14:27:00,25.423,0.0,95.423,95.423,125.0,0.0,0.0,90.0,-70.0,95.423
2026-02-26 14:28:00,25.436,0.0,95.436,95.436,125.0,0.0,0.0,90.0,-70.0,95.436
2026-02-26 14:29:00,25.45,0.0,95.45,95.45,125.0,0.0,0.0,90.0,-70.0,95.45
2026-02-26 14:30:00,25.464,0.0,95.464,95.464,125.0,0.0,0.0,90.0,-70.0,95.464
2026-02-26 14:31:00,25.478,0.0,95.478,95.478,125.0,0.0,0.0,90.0,-70.0,95.478
2026-02-26 14:32:00,25.493,0.0,95.493,95.493,125.0,0.0,0.0,90.0,-70.0,95.493
2026-02-26 14:33:00,25.509,0.0,95.509,95.509,125.0,0.0,0.0,90.0,-70.0,95.509
2026-02-26 14:34:00,25.525,0.0,95.525,95.525,125.0,0.0,0.0,90.0,-70.0,95.525
2026-02-26 14:35:00,25.541,0.0,95.541,95.541,125.0,0.0,0.0,90.0,-70.0,95.541
2026-02-26 14:36:00,25.558,0.0,95.558,95.558,125.0,0.0,0.0,90.0,-70.0,95.558
2026-02-26 14:37:00,25.576,0.0,95.576,95.576,125.0,0.0,0.0,90.0,-70.0,95.576
2026-02-26 14:38:00,25.594,0.0,95.594,95.594,125.0,0.0,0.0,90.0,-70.0,95.594
2026-02-26 14:39:00,25.612,0.0,95.612,95.612,125.0,0.0,0.0,90.0,-70.0,95.612
2026-02-26 14:40:00,25.631,0.0,95.631,95.631,125.0,0.0,0.0,90.0,-70.0,95.631
2026-02-26 14:41:00,25.651,0.0,95.651,95.651,125.0,0.0,0.0,90.0,-70.0,95.651
2026-02-26 14:42:00,25.671,0.0,95.671,95.671,125.0,0.0,0.0,90.0,-70.0,95.671
2026-02-26 14:43:00,25.692,0.0,95.692,95.692,125.0,0.0,0.0,90.0,-70.0,95.692
2026-02-26 14:44:00,25.713,0.0,95.713,95.713,125.0,0.0,0.0,90.0,-70.0,95.713
2026-02-26 14:45:00,25.736,0.0,95.736,95.736,125.0,0.0,0.0,90.0,-70.0,95.736
2026-02-26 14:46:00,25.758,0.0,95.758,95.758,125.0,0.0,0.0,90.0,-70.0,95.758
2026-02-26 14:47:00,25.782,0.0,95.782,95.782,125.0,0.0,0.0,90.0,-70.0,95.782
2026-02-26 14:48:00,25.806,0.0,95.806,95.806,125.0,0.0,0.0,90.0,-70.0,95.806
2026-02-26 14:49:00,25.83,0.0,95.83,95.83,125.0,0.0,0.0,90.0,-70.0,95.83
2026-02-26 14:50:00,25.856,0.0,95.856,95.856,125.0,0.0,0.0,90.0,-70.0,95.856
