time,逆变功率(kW),正向有功总电能,反向有功总电能,逆变限制功率(kW),逆变设置功率(kW)
2026-02-26 02:37:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:38:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:39:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:40:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:41:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:42:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:43:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:44:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:45:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:46:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:47:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:48:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:49:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:50:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:51:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:52:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:53:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:54:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:55:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:56:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:57:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:58:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 02:59:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:00:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:01:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:02:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:03:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:04:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:05:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:06:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:07:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:08:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:09:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:10:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:11:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:12:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:13:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:14:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:15:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:16:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:17:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:18:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:19:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:20:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:21:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:22:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:23:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:24:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:25:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:26:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:27:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:28:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:29:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:30:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:31:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:32:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:33:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:34:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:35:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:36:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:37:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:38:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:39:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:40:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:41:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:42:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:43:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:44:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:45:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:46:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:47:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:48:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:49:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:50:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:51:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:52:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:53:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:54:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:55:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:56:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:57:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:58:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 03:59:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:00:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:01:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:02:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:03:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:04:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:05:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:06:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:07:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:08:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:09:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:10:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:11:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:12:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:13:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:14:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:15:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:16:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:17:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:18:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:19:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:20:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:21:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:22:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:23:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:24:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:25:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:26:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:27:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:28:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:29:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:30:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:31:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:32:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:33:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:34:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:35:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:36:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:37:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:38:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:39:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:40:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:41:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:42:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:43:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:44:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:45:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:46:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:47:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:48:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:49:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:50:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:51:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:52:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:53:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:54:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:55:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:56:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:57:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:58:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 04:59:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:00:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:01:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:02:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:03:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:04:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:05:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:06:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:07:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:08:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:09:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:10:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:11:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:12:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:13:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:14:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:15:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:16:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:17:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:18:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:19:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:20:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:21:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:22:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:23:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:24:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:25:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:26:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:27:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:28:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:29:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:30:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:31:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:32:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:33:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:34:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:35:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:36:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:37:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:38:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:39:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:40:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:41:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:42:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:43:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:44:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:45:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:46:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:47:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:48:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:49:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:50:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:51:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:52:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:53:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:54:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:55:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:56:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:57:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:58:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 05:59:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 06:00:00,0.0,0.0,0.0,125.0,0.0
2026-02-26 06:01:00,0.175,0.0029,0.0,125.0,0.175
2026-02-26 06:02:00,0.349,0.0087,0.0,125.0,0.349
2026-02-26 06:03:00,0.524,0.0175,0.0,125.0,0.524
2026-02-26 06:04:00,0.698,0.0291,0.0,125.0,0.698
2026-02-26 06:05:00,0.873,0.0436,0.0,125.0,0.873
2026-02-26 06:06:00,1.047,0.0611,0.0,125.0,1.047
2026-02-26 06:07:00,1.222,0.0814,0.0,125.0,1.222
2026-02-26 06:08:00,1.396,0.1047,0.0,125.0,1.396
2026-02-26 06:09:00,1.57,0.1309,0.0,125.0,1.57
2026-02-26 06:10:00,1.745,0.16,0.0,125.0,1.745
2026-02-26 06:11:00,1.919,0.1919,0.0,125.0,1.919
2026-02-26 06:12:00,2.093,0.2268,0.0,125.0,2.093
2026-02-26 06:13:00,2.268,0.2646,0.0,125.0,2.268
2026-02-26 06:14:00,2.442,0.3053,0.0,125.0,2.442
2026-02-26 06:15:00,2.616,0.3489,0.0,125.0,2.616
2026-02-26 06:16:00,2.79,0.3954,0.0,125.0,2.79
2026-02-26 06:17:00,2.964,0.4448,0.0,125.0,2.964
2026-02-26 06:18:00,3.138,0.4971,0.0,125.0,3.138
2026-02-26 06:19:00,3.312,0.5524,0.0,125.0,3.312
2026-02-26 06:20:00,3.486,0.6105,0.0,125.0,3.486
2026-02-26 06:21:00,3.66,0.6715,0.0,125.0,3.66
2026-02-26 06:22:00,3.834,0.7354,0.0,125.0,3.834
2026-02-26 06:23:00,4.008,0.8021,0.0,125.0,4.008
2026-02-26 06:24:00,4.181,0.8718,0.0,125.0,4.181
2026-02-26 06:25:00,4.355,0.9444,0.0,125.0,4.355
2026-02-26 06:26:00,4.528,1.0199,0.0,125.0,4.528
2026-02-26 06:27:00,4.701,1.0982,0.0,125.0,4.701
2026-02-26 06:28:00,4.875,1.1795,0.0,125.0,4.875
2026-02-26 06:29:00,5.048,1.2636,0.0,125.0,5.048
2026-02-26 06:30:00,5.221,1.3506,0.0,125.0,5.221
2026-02-26 06:31:00,5.394,1.4405,0.0,125.0,5.394
2026-02-26 06:32:00,5.567,1.5333,0.0,125.0,5.567
2026-02-26 06:33:00,5.74,1.629,0.0,125.0,5.74
2026-02-26 06:34:00,5.912,1.7275,0.0,125.0,5.912
2026-02-26 06:35:00,6.085,1.8289,0.0,125.0,6.085
2026-02-26 06:36:00,6.257,1.9332,0.0,125.0,6.257
2026-02-26 06:37:00,6.43,2.0404,0.0,125.0,6.43
2026-02-26 06:38:00,6.602,2.1504,0.0,125.0,6.602
2026-02-26 06:39:00,6.774,2.2633,0.0,125.0,6.774
2026-02-26 06:40:00,6.946,2.3791,0.0,125.0,6.946
2026-02-26 06:41:00,7.118,2.4977,0.0,125.0,7.118
2026-02-26 06:42:00,7.289,2.6192,0.0,125.0,7.289
2026-02-26 06:43:00,7.461,2.7436,0.0,125.0,7.461
2026-02-26 06:44:00,7.632,2.8708,0.0,125.0,7.632
2026-02-26 06:45:00,7.804,3.0008,0.0,125.0,7.804
2026-02-26 06:46:00,7.975,3.1337,0.0,125.0,7.975
2026-02-26 06:47:00,8.146,3.2695,0.0,125.0,8.146
2026-02-26 06:48:00,8.316,3.4081,0.0,125.0,8.316
2026-02-26 06:49:00,8.487,3.5496,0.0,125.0,8.487
2026-02-26 06:50:00,8.658,3.6938,0.0,125.0,8.658
2026-02-26 06:51:00,8.828,3.841,0.0,125.0,8.828
2026-02-26 06:52:00,8.998,3.9909,0.0,125.0,8.998
2026-02-26 06:53:00,9.168,4.1437,0.0,125.0,9.168
2026-02-26 06:54:00,9.338,4.2994,0.0,125.0,9.338
2026-02-26 06:55:00,9.507,4.4578,0.0,125.0,9.507
2026-02-26 06:56:00,9.677,4.6191,0.0,125.0,9.677
2026-02-26 06:57:00,9.846,4.7832,0.0,125.0,9.846
2026-02-26 06:58:00,10.015,4.9501,0.0,125.0,10.015
